observations,test_years,oos_r2,pearson_corr,spearman_corr,top_quintile_mean_return,top_quintile_median_return,top_quintile_hit_rate,bottom_quintile_mean_return,top_minus_bottom_mean,feature_set,transform,training_mode,test_year
189,1,0.13753445950907506,0.43130347640911987,0.3891075205744859,0.7399316333897386,0.5520328175966505,0.8947368421052632,0.10554940798236856,0.63438222540737,financial_plus_price,robust_z,expanding,2025
201,1,-0.1036689609630046,0.07524885793512925,-0.053415102704300284,0.38675939327301717,0.2361516786197171,0.8292682926829268,0.30963252212335024,0.07712687114966693,financial_plus_price,robust_z,rolling_2y,2016
204,1,-0.20921614249985043,0.23464555546523522,0.16424648917599,0.2811215059018714,0.2301725935050453,0.8292682926829268,0.06685511263101711,0.21426639327085428,financial_plus_price,robust_z,rolling_2y,2017
207,1,-0.439221368777585,-0.03653484897173372,-0.10449610892835882,0.1745305742191825,0.1498709672430779,0.6190476190476191,0.17202637955516092,0.002504194664021575,financial_plus_price,robust_z,rolling_2y,2018
211,1,-0.2635930621481688,0.3139813027117646,0.343297862827506,0.10239245087268413,0.1483231900622894,0.6744186046511628,-0.1842457427594008,0.2866381936320849,financial_plus_price,robust_z,rolling_2y,2019
212,1,-0.5459316873898183,-0.062462557862867904,-0.003974846125847457,0.7254104659168902,0.6000817152505853,0.9767441860465116,0.8860386983393168,-0.16062823242242663,financial_plus_price,robust_z,rolling_2y,2020
211,1,-0.28411982209382924,-0.12726857955045393,-0.16125496608372403,0.12293119324098374,0.0668146657014518,0.5813953488372093,0.2241797873058907,-0.10124859406490695,financial_plus_price,robust_z,rolling_2y,2021
218,1,-4.112715047136863,-0.1292564305590001,-0.028587413105812403,-0.036129067233625495,-0.0356303836643393,0.4090909090909091,-0.024756723629698094,-0.011372343603927401,financial_plus_price,robust_z,rolling_2y,2022
224,1,-0.2328219534223286,-0.058564114154062534,0.026794789664744825,0.4567448407827788,0.2969093013346475,0.8666666666666667,0.5296142792174098,-0.07286943843463095,financial_plus_price,robust_z,rolling_2y,2023
224,1,-0.35435191599252747,-0.17555819969427808,-0.14969357249626314,0.10726553923092438,0.0732560837373275,0.6444444444444445,0.2888349717140391,-0.18156943248311472,financial_plus_price,robust_z,rolling_2y,2024
189,1,0.02229981667102554,0.38177725738297263,0.30759522920777127,0.6477136746847227,0.39991423000744164,0.8421052631578947,0.15636430098996648,0.4913493736947563,financial_plus_price,robust_z,rolling_2y,2025
201,1,-0.1036689609630046,0.07524885793512925,-0.053415102704300284,0.38675939327301717,0.2361516786197171,0.8292682926829268,0.30963252212335024,0.07712687114966693,financial_plus_price,robust_z,rolling_3y,2016
204,1,0.03439891826440766,0.2731482330177841,0.21952915733156173,0.25980109509845123,0.2515561287484695,0.8292682926829268,0.09654129855923803,0.1632597965392132,financial_plus_price,robust_z,rolling_3y,2017
207,1,-0.20084752261920613,0.009905750192903132,-0.07363677197995476,0.20394530337859157,0.17258988946880288,0.6190476190476191,0.17791326273519625,0.026032040643395316,financial_plus_price,robust_z,rolling_3y,2018
211,1,-0.627355090192451,0.2602032496335424,0.3001788428865242,0.09045586629883755,0.1612837487662715,0.6511627906976745,-0.15332215361749746,0.24377801991633502,financial_plus_price,robust_z,rolling_3y,2019
212,1,-0.6250433191785256,-0.18106281672160296,-0.07588479999193948,0.7376668032909851,0.5996877954887772,0.9767441860465116,0.9109751814108595,-0.17330837811987443,financial_plus_price,robust_z,rolling_3y,2020
211,1,-0.2369904076549343,-0.12188866146507828,-0.19715128830750758,0.07676054998168173,0.0668146657014518,0.5581395348837209,0.219055631607133,-0.1422950816254513,financial_plus_price,robust_z,rolling_3y,2021
218,1,-2.835880098747014,-0.2115782854405395,-0.11885138379156629,-0.07027667831512613,-0.06781131604776255,0.3409090909090909,0.02957073976538381,-0.09984741808050994,financial_plus_price,robust_z,rolling_3y,2022
224,1,0.10544880490207309,0.33068789426893963,0.16268310911808673,0.8861627923225869,0.4898987226414317,0.9111111111111111,0.293249710752705,0.5929130815698819,financial_plus_price,robust_z,rolling_3y,2023
224,1,-0.11142543910138447,-0.033763620703456884,-0.16301409352978863,0.18184257328880235,0.0831076597484834,0.6666666666666666,0.23539990537887884,-0.05355733209007649,financial_plus_price,robust_z,rolling_3y,2024
189,1,-0.029066145204696303,0.28873113736059564,0.2343393945857552,0.5119083274890107,0.3579899321608536,0.8157894736842105,0.18195690290630617,0.32995142458270454,financial_plus_price,robust_z,rolling_3y,2025
201,1,-0.1036689609630046,0.07524885793512925,-0.053415102704300284,0.38675939327301717,0.2361516786197171,0.8292682926829268,0.30963252212335024,0.07712687114966693,financial_plus_price,robust_z,rolling_5y,2016
204,1,0.03439891826440766,0.2731482330177841,0.21952915733156173,0.25980109509845123,0.2515561287484695,0.8292682926829268,0.09654129855923803,0.1632597965392132,financial_plus_price,robust_z,rolling_5y,2017
207,1,-0.15783409956182148,-0.010133003225388439,-0.08703499258585794,0.16831418313795166,0.14186319151468715,0.6190476190476191,0.19614297423763588,-0.027828791099684225,financial_plus_price,robust_z,rolling_5y,2018
211,1,-0.2404614306338444,0.295396166265163,0.3252973262988465,0.09129872545211973,0.1557273971853756,0.627906976744186,-0.18749445767450748,0.2787931831266272,financial_plus_price,robust_z,rolling_5y,2019
212,1,-0.3645593654590109,0.07339991942099261,0.10539387626843058,0.7820613982856672,0.589464961779397,0.9069767441860465,0.5791037416711156,0.20295765661455167,financial_plus_price,robust_z,rolling_5y,2020
211,1,-0.15183644232189164,-0.020310990341277313,-0.0460686501194415,0.15780344980631705,0.1363252546774647,0.627906976744186,0.2001993789585704,-0.04239592915225335,financial_plus_price,robust_z,rolling_5y,2021
218,1,-2.277080616476766,-0.26889779328547847,-0.18391191363254916,-0.07530983076254714,-0.06781131604776255,0.3409090909090909,0.0692955425048533,-0.14460537326740044,financial_plus_price,robust_z,rolling_5y,2022
224,1,0.0723496028319901,0.33602845048104446,0.25122784539824905,0.9215891410660354,0.500841631485702,0.9555555555555556,0.2733631374697349,0.6482260035963006,financial_plus_price,robust_z,rolling_5y,2023
224,1,-0.054497304708231775,0.19869477215591727,-0.0884134102071322,0.35616530985472733,0.075454945541209,0.6,0.19118873383716414,0.1649765760175632,financial_plus_price,robust_z,rolling_5y,2024
189,1,0.15071515972752603,0.43574852779916035,0.35476812598873075,0.7370286072763278,0.46830367302816434,0.9736842105263158,0.14922443264378052,0.5878041746325473,financial_plus_price,robust_z,rolling_5y,2025
201,1,-0.0736087166874142,0.1655410000590232,0.07492537313432836,0.39501984342636864,0.2515947786770753,0.8292682926829268,0.26976574935752345,0.1252540940688452,financial_plus_price,winsor_z,expanding,2016
204,1,0.024209033953234926,0.24471603554552238,0.22391812906828,0.2696690087653653,0.2301725935050453,0.8292682926829268,0.10230446165458001,0.1673645471107853,financial_plus_price,winsor_z,expanding,2017
207,1,-0.17160499556111541,0.007118645117424103,-0.0884785855765172,0.17070321481616044,0.0822942175720612,0.5714285714285714,0.16735862564781578,0.0033445891683446527,financial_plus_price,winsor_z,expanding,2018
211,1,-0.13154279926405588,0.35087621606455466,0.35220423857641064,0.09856447292454797,0.1404183441058331,0.6046511627906976,-0.22060127938230092,0.3191657523068489,financial_plus_price,winsor_z,expanding,2019
212,1,-0.31107561428579045,0.10743488817551108,0.17361739964961906,0.6369011858476693,0.4867979827737914,0.8837209302325582,0.5554198639763432,0.08148132187132606,financial_plus_price,winsor_z,expanding,2020
211,1,-0.09881512308696849,0.08686876816459235,0.08026979726881364,0.21781146328101877,0.1913443938786285,0.6511627906976745,0.12789499688033173,0.08991646640068704,financial_plus_price,winsor_z,expanding,2021
218,1,-2.121677179077362,-0.29164279432242063,-0.21521148523544464,-0.07415709280752715,-0.07662577335440075,0.29545454545454547,0.06954951319456967,-0.14370660600209684,financial_plus_price,winsor_z,expanding,2022
224,1,0.07612558709528916,0.3555511008369435,0.34927610506085854,0.9332841195143929,0.500841631485702,0.9555555555555556,0.21063737863591142,0.7226467408784816,financial_plus_price,winsor_z,expanding,2023
224,1,0.005707042337799062,0.1978183584910598,-0.03229446935724963,0.3728383421474048,0.1367390919941646,0.6222222222222222,0.1946753482823588,0.178162993865046,financial_plus_price,winsor_z,expanding,2024
189,1,0.13391472042368513,0.4281474250992743,0.36980216498693547,0.7128680417903964,0.46830367302816434,0.9210526315789473,0.10165287632216265,0.6112151654682337,financial_plus_price,winsor_z,expanding,2025
201,1,-0.0736087166874142,0.1655410000590232,0.07492537313432836,0.39501984342636864,0.2515947786770753,0.8292682926829268,0.26976574935752345,0.1252540940688452,financial_plus_price,winsor_z,rolling_2y,2016
