date,base_return,prediction,balanced_scale,growth_scale,max_scale
2022-03-31,-0.0232226619528495,0.018701861920372816,1.0083873405861423,1.0167746811722846,1.025162021758427
2022-04-01,0.0077727555003878,0.021661359330416213,1.0187684431481534,1.0375368862963068,1.0563053294444602
2022-04-04,0.0181634712607211,0.021354565315954407,1.0176868510129138,1.0353737020258273,1.0530605530387411
2022-04-05,-0.029621786929058,0.02706300551452543,1.037530970173335,1.0750619403466704,1.1125929105200054
2022-04-06,-0.0055171892343997,0.02557711488999674,1.0323834794233389,1.0647669588466777,1.0971504382700166
2022-04-07,0.0174904702713915,0.01602158954110329,0.9988712072626799,0.9977424145253597,0.9966136217880396
2022-04-08,0.0097192429542904,0.014505074662094039,0.9935254146373658,0.9870508292747315,0.9805762439120974
2022-04-11,-0.0400639842020493,0.00945970145171538,0.975804266303103,0.9516085326062059,0.9274127989093089
2022-04-12,0.012975518997207,0.010506410743217925,0.9794775596015359,0.9589551192030717,0.9384326788046077
2022-04-13,0.0225961056033089,0.005136882918921731,0.9608091443298226,0.9216182886596452,0.8824274329894678
2022-04-14,-0.0069371368119262,0.005565893498860419,0.962303241708189,0.9246064834163781,0.8869097251245671
2022-04-18,0.0094026448567782,0.0009337332356497505,0.9465032215603378,0.8930064431206758,0.8395096646810136
2022-04-19,0.0124399641960921,0.009894132286716765,0.9774135968562184,0.9548271937124367,0.9322407905686552
2022-04-20,0.0009043192349222,0.016293534625633765,0.9999850024237316,0.9999700048474632,0.9999550072711948
2022-04-21,-0.0256848155735464,0.021621320302120453,1.0187925421173505,1.037585084234701,1.0563776263520515
2022-04-22,-0.0544996619701026,0.02292022669890891,1.023348350857206,1.0466967017144124,1.0700450525716185
2022-04-25,-0.017149422645054,0.025711669377312254,1.0330924077270431,1.0661848154540865,1.0992772231811296
2022-04-26,-0.0331234903445431,0.037187268201715175,1.0718262463024244,1.1436524926048488,1.2154787389072732
2022-04-27,0.015839628392605,0.04003225838709341,1.0809335409034129,1.1618670818068257,1.2428006227102386
2022-04-28,0.0418590382372124,0.04103879758811223,1.084080211885563,1.1681604237711258,1.2522406356566889
2022-04-29,-0.0567586510840227,0.04057722116104984,1.082593517140016,1.165187034280032,1.247780551420048
2022-05-02,0.0026161861916282,0.04570571292795281,1.0983540267390812,1.1967080534781624,1.2950620802172437
2022-05-03,0.0140339449087107,0.04810020697840825,1.1053970358019625,1.2107940716039247,1.3161911074058872
2022-05-04,0.0591633838678075,0.051807910680837156,1.1159287745976454,1.2318575491952908,1.3477863237929364
2022-05-05,-0.0502402209266486,0.05969690661235364,1.136695189960035,1.27339037992007,1.4100855698801054
2022-05-06,0.0096102139288103,0.053156557085454165,1.1195421553403857,1.2390843106807714,1.3586264660211569
2022-05-09,-0.0614339728580262,0.0501866775447878,1.1111973172862304,1.2223946345724608,1.3335919518586912
2022-05-10,0.0012004423894228,0.0570311291219683,1.129791148915365,1.2595822978307296,1.3893734467460945
2022-05-11,-0.0015646084964049,0.05866075831800047,1.133918131321195,1.26783626264239,1.4017543939635853
2022-05-12,0.0030188640011072,0.04657040371915018,1.1004795210071188,1.2009590420142378,1.3014385630213565
2022-05-13,0.0341739086570868,0.04482311239160865,1.0951813241849389,1.1903626483698777,1.2855439725548168
2022-05-16,0.0196285602367565,0.051832568535152154,1.1156112755944596,1.2312225511889192,1.3468338267833788
2022-05-17,0.0021421386457079,0.0458709825658853,1.0982583112856763,1.1965166225713524,1.2947749338570287
2022-05-18,-0.0675277823530276,0.056702717994135766,1.1287168982720375,1.257433796544075,1.3861506948161122
2022-05-19,-0.0170772912698214,0.060451654619541634,1.1382010493105996,1.2764020986211992,1.4146031479317989
2022-05-20,0.010120353883069,0.06050360358055558,1.1382741219063444,1.2765482438126887,1.4148223657190333
2022-05-23,0.0322682139363341,0.05363707292907466,1.120337185325957,1.2406743706519139,1.3610115559778708
2022-05-24,0.0134321893727502,0.040593459811555904,1.0815813091427384,1.1631626182854768,1.244743927428215
2022-05-25,0.0160753510627107,0.031211952352793483,1.0505212659760785,1.101042531952157,1.1515637979282356
2022-05-26,0.0166870982137704,0.020416909428452222,1.0127308096714487,1.0254616193428974,1.038192429014346
2022-05-27,0.0248132067180349,0.03179431336056822,1.0524991928077962,1.1049983856155925,1.157497578423389
2022-05-31,-0.0246206951858082,0.04110520838719592,1.0831809049241692,1.1663618098483381,1.2495427147725073
2022-06-01,0.001930525806474,0.03281483778476361,1.0559045530602968,1.1118091061205935,1.1677136591808903
2022-06-02,0.0038705904290511,0.03004008942669067,1.0463986930586804,1.0927973861173608,1.1391960791760414
2022-06-03,-0.0052020442608098,0.0373852807713206,1.0711250817293418,1.1422501634586837,1.2133752451880255
2022-06-06,0.0027390095934034,0.04933395989465944,1.1081543590624183,1.2163087181248364,1.3244630771872545
2022-06-07,0.0317948904464037,0.037833420839917295,1.0725084449566984,1.1450168899133968,1.2175253348700952
2022-06-08,-0.0021604856380563,0.03702758685807761,1.0698353970583492,1.1396707941166981,1.209506191175047
2022-06-09,-0.0352090437727889,0.015026774944695166,0.9930836386954766,0.9861672773909531,0.9792509160864298
2022-06-10,-0.0287029944643206,0.018993590289344015,1.0072650785186197,1.0145301570372396,1.0217952355558593
2022-06-13,-0.0497113124215462,0.016403575318417685,0.9980009421843453,0.9960018843686907,0.9940028265530361
2022-06-14,-0.0086683972922618,0.017387710202824272,1.001522798861931,1.003045597723862,1.004568396585793
2022-06-15,-0.0054933214935717,0.019055673667618934,1.0074900949487617,1.0149801898975235,1.0224702848462852
2022-06-16,-0.0426027539360489,0.025599813075779843,1.0307645951516047,1.0615291903032096,1.0922937854548143
2022-06-17,-0.0308687987872195,0.030852239758168677,1.0490778433175063,1.0981556866350128,1.1472335299525191
2022-06-21,0.0542289015948724,0.022647494867787506,1.020261538708309,1.0405230774166176,1.0607846161249266
2022-06-22,-0.0106151760884111,0.0223821256541405,1.019308932321806,1.0386178646436124,1.0579267969654187
2022-06-23,-0.0041148086407942,0.024397986686105173,1.0264690820054134,1.0529381640108266,1.07940724601624
2022-06-24,0.0241352090187187,0.03802332402204555,1.0732239463714297,1.1464478927428592,1.219671839114289
2022-06-27,0.0193662486656691,0.0521772816343387,1.116462783028918,1.2329255660578362,1.3493883490867542
2022-06-28,0.0034940057992169,0.05266609106197296,1.1177873385276382,1.2355746770552767,1.353362015582915
2022-06-29,-0.0085733646064536,0.049636608907771905,1.109106733053972,1.2182134661079436,1.3273201991619155
2022-06-30,-0.0129651864151383,0.05283716889724825,1.1181817967481873,1.2363635934963748,1.354545390244562
2022-07-01,0.0187826063478252,0.04952824389678856,1.1086995792840009,1.2173991585680017,1.3260987378520026
2022-07-05,-0.0263831249255983,0.049262741865022816,1.1078830306876253,1.2157660613752506,1.323649092062876
2022-07-06,-0.0010374382367459,0.05522891130001921,1.1246324691972214,1.2492649383944427,1.373897407591664
2022-07-07,0.0135937681483817,0.05764052321663355,1.1309877710068077,1.2619755420136156,1.3929633130204233
2022-07-08,0.0049510150434206,0.058764475395254936,1.1338449309369825,1.2676898618739652,1.4015347928109478
2022-07-11,-0.0075811008464218,0.06139044084962845,1.1403959380837771,1.2807918761675543,1.4211878142513314
2022-07-12,-0.0175136268010518,0.06047658656973015,1.1380728538095906,1.2761457076191811,1.4142185614287714
2022-07-13,-0.0075492989999384,0.0549062426667868,1.1234716689186903,1.2469433378373804,1.3704150067560708
2022-07-14,-0.0071554431304011,0.044712191258737696,1.0937384901388199,1.1874769802776395,1.2812154704164591
2022-07-15,0.0283803997437059,0.036578752591096525,1.0675039263373565,1.135007852674713,1.2025117790120694
2022-07-18,-0.0053549438752526,0.03858810744700152,1.0741347048431864,1.1482694096863726,1.222404114529559
2022-07-19,0.0279184248943002,0.03503092551517599,1.0622483517241579,1.124496703448316,1.1867450551724739
2022-07-20,-0.0040738972086,0.029571340135780607,1.0434397262533253,1.0868794525066503,1.1303191787599756
2022-07-21,-0.0016577408811188,0.02186836101814489,1.016076462327316,1.0321529246546322,1.0482293869819481
2022-07-22,-0.0046310643987585,0.038722944108760066,1.0745423547375645,1.1490847094751293,1.2236270642126938
2022-07-25,0.0213311539388502,0.0379345275099751,1.0719146558175696,1.1438293116351392,1.215743967452709
2022-07-26,-0.0073421437379231,0.026593971509069947,1.0328577888059565,1.0657155776119132,1.0985733664178696
2022-07-27,0.0098201448474094,0.02421653813179294,1.0243766945147728,1.0487533890295455,1.0731300835443183
2022-07-28,0.018083999439655,0.03402801295598029,1.0587584198038031,1.1175168396076063,1.1762752594114094
2022-07-29,0.0211211648635693,0.037018901096473364,1.0688364520828617,1.1376729041657236,1.2065093562485854
2022-08-01,-0.0112812565232226,0.03806885458817276,1.0723032401260881,1.1446064802521763,1.2169097203782642
2022-08-02,-0.0097743080052249,0.03653408491705888,1.0671605492563845,1.134321098512769,1.2014816477691537
2022-08-03,-0.0095108344400605,0.0421905509996196,1.0856666863377424,1.1713333726754847,1.257000059013227
2022-08-04,-0.0264327737793597,0.046389785181313536,1.0987531273434907,1.1975062546869815,1.2962593820304722
2022-08-05,-0.0064366782168911,0.059459871648332316,1.1354525313452588,1.2709050626905174,1.4063575940357762
2022-08-08,0.0020719497644668,0.05772508084441623,1.130903586259043,1.2618071725180862,1.3927107587771292
2022-08-09,0.0074018772723913,0.061533248320641776,1.1405717815714345,1.2811435631428687,1.4217153447143032
2022-08-10,0.0129821539276873,0.05175520279870981,1.1143942152083555,1.2287884304167112,1.3431826456250666
2022-08-11,0.0074173296886128,0.054125255450335114,1.1210312868065173,1.2420625736130346,1.363093860419552
2022-08-12,0.0205188676087211,0.05588200640923822,1.1257986775343427,1.2515973550686856,1.3773960326030283
2022-08-15,0.0016534098210952,0.05481162731229082,1.1228311842789804,1.2456623685579606,1.368493552836941
2022-08-16,-0.0008268513127005,0.05987282004957305,1.1361961817248756,1.2723923634497512,1.4085885451746267
2022-08-17,0.0056239028790252,0.06324223015143815,1.1445071797118758,1.2890143594237513,1.433521539135627
2022-08-18,0.0134170347981853,0.0627540747504278,1.1432676656642644,1.286535331328529,1.4298029969927937
2022-08-19,-0.0055429545444193,0.055789482465022494,1.1252654798890984,1.2505309597781968,1.3757964396672953
2022-08-22,-0.015998447129476,0.04685374087691633,1.0994034144946951,1.1988068289893903,1.2982102434840854
2022-08-23,0.0126438664771991,0.04367290131592326,1.0894736256439923,1.1789472512879846,1.2684208769319767
2022-08-24,0.0115345795464314,0.04540169967570306,1.0948628676324264,1.189725735264853,1.2845886028972793
2022-08-25,0.0165791364957849,0.04385915668809756,1.0899929252513243,1.1799858505026486,1.269978775753973
2022-08-26,-0.0398037222417662,0.0503848240443051,1.1098532881672742,1.2197065763345485,1.3295598645018227
2022-08-29,0.0034641917029666,0.05527311781224325,1.123688293623659,1.247376587247318,1.3710648808709767
2022-08-30,-0.0343306328237468,0.055364406543870225,1.123892194961858,1.247784389923716,1.371676584885574
2022-08-31,-0.0143800518589966,0.05121203739139377,1.1121205329091304,1.2242410658182608,1.336361598727391
2022-09-01,-0.0007009969648723,0.054001321976093815,1.1200324976466203,1.2400649952932408,1.360097492939861
2022-09-02,-0.0070252394056884,0.04920998263934176,1.1061363582957944,1.2122727165915888,1.3184090748873833
2022-09-06,-0.0020028562455118,0.04251858173349685,1.0853487894208078,1.1706975788416158,1.2560463682624237
2022-09-07,0.0111926470517193,0.036223209085609887,1.0644856917032934,1.1289713834065869,1.1934570751098803
2022-09-08,0.0071677711107773,0.04433511987990242,1.0910912174254508,1.1821824348509014,1.2732736522763521
2022-09-09,0.0198610206902153,0.05958568306327235,1.134948263264425,1.26989652652885,1.4048447897932748
2022-09-12,0.0156112524885158,0.06395590882065728,1.1457899003265248,1.2915798006530497,1.4373697009795747
2022-09-13,-0.0639601826791891,0.06580998616487027,1.1501227271144272,1.3002454542288544,1.4503681813432818
2022-09-14,0.0201476381875975,0.06791013219472096,1.1548699759075032,1.3097399518150064,1.4646099277225098
2022-09-15,-0.0153361059406436,0.06834978674536231,1.1557944904476642,1.3115889808953287,1.467383471342993
2022-09-16,-0.0161178925997532,0.06638037725816064,1.1512641174111637,1.3025282348223277,1.4537923522334915
2022-09-19,0.0044929235850764,0.06842213881067824,1.1558413604310422,1.3116827208620845,1.4675240812931267
2022-09-20,-0.0112303532468305,0.06810284346569692,1.1550677157964742,1.3101354315929483,1.4652031473894225
2022-09-21,-0.0323205177704381,0.07010174868929668,1.1594140578138583,1.3188281156277164,1.4782421734415747
2022-09-22,0.0139427999538154,0.06724627132063636,1.1530059458927826,1.3060118917855652,1.4590178376783478
2022-09-23,-0.0520466571933782,0.06004929668114434,1.1354639925518308,1.2709279851036617,1.4063919776554925
2022-09-26,-0.0265029376450042,0.06681157896486377,1.1519098635752913,1.303819727150583,1.4557295907258743
2022-09-27,0.0117038066085754,0.07472052349451934,1.1687996670340643,1.3375993340681287,1.506399001102193
2022-09-28,0.0936706333540459,0.06927025355529046,1.1573173136323638,1.3146346272647276,1.4719519408970911
2022-09-29,-0.0150750568956184,0.06542700789959391,1.1484800975886817,1.2969601951773633,1.445440292766045
2022-09-30,-0.0267962218039893,0.053153532290933475,1.1163417812794894,1.2326835625589787,1.349025343838468
2022-10-03,0.0521786112513182,0.05020623290794189,1.1076993106969506,1.2153986213939012,1.3230979320908518
2022-10-04,0.0484452009321264,0.046761803321987885,1.0971947811071152,1.1943895622142302,1.2915843433213454
2022-10-05,0.0271335270076482,0.048855736161063715,1.1035759361906219,1.207151872381244,1.3107278085718659
2022-10-06,0.0115575902216621,0.04047164191230065,1.0769373826481092,1.1538747652962182,1.2308121479443275
2022-10-07,-0.0238957003930332,0.03648218666289129,1.0634808099609672,1.126961619921934,1.1904424298829013
2022-10-10,-0.0244483365225614,0.03584174182887198,1.0612622960753941,1.1225245921507883,1.1837868882261824
2022-10-11,-0.001800139243333,0.040136623894088376,1.0757657394294595,1.151531478858919,1.2272972182883786
2022-10-12,-0.001111960354264,0.03878679047067303,1.0712267075177409,1.1424534150354817,1.2136801225532223
2022-10-13,0.048786008441848,0.02025298517600213,1.005387719736758,1.0107754394735158,1.0161631592102738
2022-10-14,-0.0341838809319044,0.02867133504567059,1.0359591495579228,1.0719182991158454,1.1078774486737681
2022-10-17,0.0191597026835915,0.024982717817532196,1.0226251908256723,1.0452503816513443,1.0678755724770164
2022-10-18,0.01251754772618,0.027720501480612003,1.0325251366541186,1.0650502733082372,1.0975754099623558
2022-10-19,0.0088829674794901,0.030528681905545994,1.0425728053858656,1.085145610771731,1.1277184161575966
2022-10-20,-0.0045275261240877,0.02153896370575606,1.0100111728935584,1.0200223457871165,1.0300335186806748
2022-10-21,0.0407418158503373,0.010729467920898739,0.9705055306553501,0.9410110613107,0.9115165919660501
2022-10-24,0.0126805406715552,0.013727079249255562,0.9814101159247881,0.9628202318495762,0.9442303477743642
2022-10-25,0.0091467430931586,-0.0006289663501319372,0.9305661127713675,0.861132225542735,0.7916983383141025
2022-10-26,0.0152308101866014,-0.013542829244052134,0.8894898668157636,0.7789797336315273,0.668469600447291
2022-10-27,-0.0001564520830321,-0.018095843621807967,0.8764797126032492,0.7529594252064984,0.6294391378097475
2022-10-28,0.0206570655684295,0.006265572939774526,0.9546879234031675,0.9093758468063351,0.8640637702095026
2022-10-31,-0.0010426770983463,-0.005633555870722328,0.9141160921936643,0.8282321843873286,0.7423482765809929
2022-11-01,-0.0045816079576146,-0.015320271109035928,0.8843978114465998,0.7687956228931995,0.6531934343397993
2022-11-02,-0.0244521863058853,-0.007941334457938246,0.9068053576311663,0.8136107152623328,0.7204160728934991
2022-11-03,0.0086408840898103,-0.0010254970316911343,0.9295211193220764,0.8590422386441527,0.7885633579662292
2022-11-04,0.0088622359676517,-0.006018358309520164,0.9130097133069958,0.8260194266139915,0.7390291399209873
2022-11-07,0.0179487118252124,-0.00041808653699377217,0.9316456869157272,0.8632913738314545,0.7949370607471816
2022-11-08,0.0084803968362246,-0.011413522384373017,0.896104286781673,0.792208573563346,0.688312860345019
2022-11-09,-0.0389834046143729,-0.020522230987636496,0.8700055885527338,0.7400111771054677,0.6100167656582016
2022-11-10,0.034986686518685,-0.01707920812785362,0.8795490626062473,0.7590981252124946,0.6386471878187419
2022-11-11,0.0064376452231586,-0.002872369661766065,0.9235795859339647,0.8471591718679294,0.7707387578018943
2022-11-14,-0.0037848405312902,0.012003638147488286,0.975973855036462,0.9519477100729238,0.9279215651093857
2022-11-15,0.0053218981098186,-0.0005742487314730812,0.9313539583314032,0.8627079166628064,0.7940618749942097
2022-11-16,-0.008217912515696,0.010260483255002005,0.9696707774173894,0.9393415548347787,0.909012332252168
2022-11-17,0.0001329671571947,0.008810977059576763,0.9644278708830529,0.9288557417661057,0.8932836126491587
2022-11-18,0.0010184639288599,0.010381878545564271,0.9701363727994955,0.940272745598991,0.9104091183984864
2022-11-21,-0.0042218758134504,0.011248530175253395,0.9733041499340649,0.9466082998681297,0.9199124498021946
2022-11-22,0.0237275039377758,0.024865662987081455,1.0234168464634181,1.046833692926836,1.0702505393902542
