observations,total_return,annual_return,annual_std,sharpe,average_daily_return,average_daily_turnover,max_drawdown,hit_rate,regime,strategy,universe,grain
324,-0.21734800776589014,-0.6813451176579342,0.09515438632140277,-7.160417338582334,-0.0007530996152778989,0.39526748971193415,-0.21252583273692993,0.08641975308641975,bear_normal_vol,hourly_large_caps_breakout_1h_40bar,hourly_large_caps,1h
324,-0.3513591498971159,-0.8673562731609905,0.10166903203343966,-8.531174693152492,-0.0013317276378490952,1.1419753086419753,-0.3545089083626095,0.12345679012345678,bear_normal_vol,hourly_sector_vwap_reclaim_1h_session,hourly_sector,1h
786,0.41238615130174217,0.9429430579344902,0.18895584905380336,4.990282453050693,0.00045111723608836534,0.27510602205258694,-0.059568466188178126,0.5216284987277354,bull_high_vol,hourly_large_caps_momentum_1h_24bar,hourly_large_caps,1h
576,0.5048913631694532,0.7099188855644387,0.1693023616066797,4.193201316433553,0.0007286548034250105,0.2066550925925926,-0.09072990022953431,0.5260416666666666,bull_high_vol,hourly_large_caps_momentum_2h_24bar,hourly_large_caps,2h
318,0.5097243674718646,0.9210378487454576,0.30200980396572175,3.0496951974777473,0.0013854668744163177,0.2651991614255765,-0.10582015902095976,0.5408805031446541,bull_high_vol,hourly_lower_caps_momentum_4h_24bar,hourly_lower_caps,4h
545,1.538493452817514,0.5384026725280509,0.19986493438402822,2.693832583426281,0.0017899438383626321,0.10091743119266056,-0.10603681645773,0.563302752293578,bull_high_vol,large_caps_relative_strength_126d,large_caps,1d
545,1.5574199601851522,0.5436956559834669,0.20989522777082664,2.590319283376462,0.0018117280047494086,0.0861264016309888,-0.11366516606917831,0.581651376146789,bull_high_vol,large_caps_momentum_12_1,large_caps,1d
786,0.2930924238141652,0.6395995611042296,0.3468781882686506,1.843873678816818,0.00036643116104792485,0.2951653944020356,-0.16316901086774438,0.4872773536895674,bull_high_vol,hourly_lower_caps_momentum_1h_24bar,hourly_lower_caps,1h
318,0.16626466295309772,0.27604834565088576,0.19412463025217774,1.422016079527286,0.0005212659887321192,0.2392033542976939,-0.07258732217535668,0.550314465408805,bull_high_vol,hourly_large_caps_momentum_4h_24bar,hourly_large_caps,4h
576,0.08345113764109735,0.11093140881553598,0.11851471966727693,0.9360137637499321,0.0001484183475140633,0.30960648148148145,-0.05147415716243631,0.4895833333333333,bull_high_vol,hourly_sector_momentum_2h_24bar,hourly_sector,2h
576,0.20514195130958646,0.2775051028891957,0.31158708293630066,0.8906181227863271,0.00038765471554839666,0.2994791666666667,-0.21852423026509127,0.5104166666666666,bull_high_vol,hourly_lower_caps_momentum_2h_24bar,hourly_lower_caps,2h
545,0.9102879750331794,0.3488882706911063,0.45576428646815315,0.7655015565057556,0.0015955891570189366,0.11470511140235909,-0.41559005305166985,0.47706422018348627,bull_high_vol,lower_caps_relative_strength_126d,lower_caps,1d
318,0.043875736876093585,0.07042586332651357,0.12083948937685107,0.5828050390620476,0.00014941537977153143,0.29874213836477986,-0.06018053386915334,0.5094339622641509,bull_high_vol,hourly_sector_momentum_4h_24bar,hourly_sector,4h
545,0.16021605809535822,0.07112912190123177,0.13401499973218745,0.5307549307418916,0.0003085772832547289,0.2611620795107033,-0.24906062370594229,0.5412844036697247,bull_high_vol,sector_rotation_top3_63d,sector_etfs,1d
545,0.34073382256463236,0.14519998326541939,0.4965639498163152,0.2924094335062595,0.001029495885706247,0.1366710353866317,-0.44348990114153564,0.47155963302752296,bull_high_vol,lower_caps_momentum_12_1,lower_caps,1d
545,0.06651091535611253,0.030221825729803697,0.13669770301000292,0.22108510285350005,0.00015550418936672317,0.24954128440366974,-0.20928060879734955,0.4990825688073395,bull_high_vol,sector_rotation_regime_defensive,sector_etfs,1d
545,-0.0815032703809716,-0.03854794764571989,0.27920870815450205,-0.13806140897435448,1.3344316685043882e-06,0.3761467889908257,-0.3774888710105203,0.08807339449541285,bull_high_vol,lower_caps_vwap_reclaim_20d,lower_caps,1d
318,-0.07677451275783653,-0.11891843859597984,0.2743574527553418,-0.43344344176436617,-0.00017711486345858626,0.9968553459119497,-0.24130681514284036,0.25471698113207547,bull_high_vol,hourly_lower_caps_vwap_reclaim_4h_session,hourly_lower_caps,4h
576,-0.14902642499369445,-0.1908764392536243,0.268408853501618,-0.7111406228352063,-0.00023269719791213747,0.7337962962962963,-0.31804423357918765,0.3003472222222222,bull_high_vol,hourly_lower_caps_breakout_2h_40bar,hourly_lower_caps,2h
545,-0.156697837357896,-0.075779228964583,0.10396796217462541,-0.7288709654355214,-0.00029114268961359977,0.655045871559633,-0.22462535722872434,0.29724770642201837,bull_high_vol,sector_breakout_55d,sector_etfs,1d
