symbol,fiscal_period_end,error,total_revenue,gross_profit,operating_income,net_income,ebitda,research_development,selling_general_admin,operating_cash_flow,capital_expenditure,free_cash_flow,total_assets,total_debt,stockholders_equity,cash,current_assets,current_liabilities,prior_q_revenue,prior_y_revenue,prior_y_growth,q_revenue_growth_qoq,q_revenue_growth_yoy,q_revenue_growth_accel,q_gross_margin,q_operating_margin,q_net_margin,q_ebitda_margin,q_cfo_margin,q_fcf_margin,q_capex_to_revenue,q_rd_to_revenue,q_sga_to_revenue,q_debt_to_assets,q_debt_to_equity,q_cash_to_assets,q_current_ratio,q_asset_turnover,q_gross_margin_qoq_delta,q_operating_margin_qoq_delta,q_net_margin_qoq_delta,q_ebitda_margin_qoq_delta,q_cfo_margin_qoq_delta,q_fcf_margin_qoq_delta,q_capex_to_revenue_qoq_delta,q_rd_to_revenue_qoq_delta,q_sga_to_revenue_qoq_delta,q_debt_to_assets_qoq_delta,q_debt_to_equity_qoq_delta,q_cash_to_assets_qoq_delta,q_current_ratio_qoq_delta,q_asset_turnover_qoq_delta,availability_date,current_market_cap,market_cap_bucket,annual_revenue_growth_yoy,annual_revenue_growth_accel,annual_gross_margin,annual_operating_margin,annual_net_margin,annual_fcf_margin,annual_debt_to_assets,annual_asset_turnover,trade_date,trade_close,reporting_lag_days,fwd_1m_return,fwd_1m_return_end_date,fwd_3m_return,fwd_3m_return_end_date,fwd_6m_return,fwd_6m_return_end_date,fwd_12m_return,fwd_12m_return_end_date
MRK,2025-09-30,,17276000000.0,13421000000.0,6554000000.0,5785000000.0,8226000000.0,4234000000.0,2633000000.0,7822000000.0,-987000000.0,6835000000.0,129546000000.0,41374000000.0,51850000000.0,18169000000.0,47557000000.0,28628000000.0,15806000000.0,,,0.09300265721877765,,,0.7768580689974531,0.37937022458902525,0.33485760592729796,0.4761518870108821,0.4527668441768928,0.39563556378791387,0.05713128038897893,0.24507987960175967,0.1524079648066682,0.3193769008691893,0.7979556412729026,0.1402513392926065,1.6612058124912672,0.13335803498371235,0.0018991926213933752,0.028111209025315276,0.05477409333714234,0.0697872153672025,0.24442823858407992,0.2356330331033637,0.008795205480716245,-0.011025396875527421,-0.015186619528394424,0.018142248928718074,0.07536261777975051,0.07211999478982832,0.2376547121340833,-0.0011347876978053117,2025-11-14,275089031168.0,large_cap,0.0674207768443815,0.0533863993668584,0.7632308939035033,0.3151259194614138,0.2667528986410672,0.2820097244732577,0.3169009273649514,0.5479480129113794,2025-11-14,91.45515441894531,45,0.06661550102150549,2025-12-16,0.3204890045306623,2026-02-18,,,,
MRNA,2025-09-30,,1002000000.0,795000000.0,-260000000.0,-200000000.0,-135000000.0,801000000.0,268000000.0,-847000000.0,-33000000.0,-880000000.0,12135000000.0,734000000.0,9330000000.0,1132000000.0,6598000000.0,1681000000.0,137000000.0,,,6.313868613138686,,,0.7934131736526946,-0.25948103792415167,-0.1996007984031936,-0.1347305389221557,-0.845309381237525,-0.8782435129740519,0.03293413173652695,0.7994011976047904,0.26746506986027946,0.060486196950968275,0.07867095391211147,0.09328388957560775,3.9250446162998216,0.08257107540173053,0.6620263123388259,6.360956918280228,5.822297011815785,5.412714716552297,5.862719815842768,5.8516834943252185,0.011036321517548846,-4.3100878534901,-1.4113670469280417,-0.0012123875619376376,-0.00016722036174744714,-0.013210698267856036,-0.0005279027841478268,0.07116391470231338,2025-11-14,19458398208.0,mid_cap,-0.5263547527391176,0.115817432691346,0.5423569865582994,-1.23319787433573,-1.1131603626133166,-1.267583619881213,0.0528213831141281,0.226205628623957,2025-11-14,24.770000457763672,45,0.20670160828680983,2025-12-16,0.8813079375424573,2026-02-18,,,,
MS,2025-09-30,,17083000000.0,,,4610000000.0,,,7722000000.0,-3332000000.0,-713000000.0,-4045000000.0,1364806000000.0,353120000000.0,109962000000.0,73473000000.0,,,15604000000.0,,,0.09478338887464743,,,,,0.26985892407656736,,-0.1950477082479658,-0.23678510800210736,0.04173739975414154,0.0,0.45202833226014166,0.2587327429685977,3.2112911733144176,0.053834024762493715,,0.01251679725909763,,,0.043058103774080814,,-0.9531225608498628,-0.945962242070295,-0.007160318779567763,0.0,-0.027784536235115953,-0.001512332260190874,-0.0455490248664594,-0.0038938220765676393,,0.000991318446508533,2025-11-14,303643099136.0,large_cap,0.1372490970454141,0.1281473244901463,,,0.2323805557001787,-0.0364450460769511,0.2554756059522448,0.0474219202005479,2025-11-14,162.090576171875,45,0.07720002922025593,2025-12-16,0.0836291444941657,2026-02-18,,,,
MSFT,2025-09-30,,77673000000.0,53630000000.0,37961000000.0,27747000000.0,48060000000.0,8146000000.0,7523000000.0,45057000000.0,-19394000000.0,25663000000.0,636351000000.0,60556000000.0,363076000000.0,28849000000.0,189066000000.0,134996000000.0,76441000000.0,,,0.016117005272039853,,,0.6904587179586213,0.48872838695557014,0.35722838051832684,0.6187478274303813,0.5800857440809548,0.33039795038172853,0.24968779369922625,0.10487556808672255,0.09685476291632872,0.0951613182033186,0.16678601725258624,0.04533504308156976,1.4005303860855136,0.12205999519133308,0.0046095009154115685,0.039715422708634596,0.0009666884944129484,0.03746291488344966,0.02217833836936023,-0.004082236952293761,0.026260575321654017,-0.010625275701296968,-0.024480646091926017,-0.0027186597612469943,-0.009609046201074695,-0.0035209398458150784,0.04708394158127205,-0.0014305210097192572,2025-11-14,3134205460480.0,large_cap,0.1493215623240671,-0.0073780578066455,0.6882374238616519,0.4562195624085985,0.3614601524896707,0.2541884965427156,0.0978799779645656,0.4551254194244616,2025-11-14,508.0672607421875,45,-0.06448381545123871,2025-12-16,-0.21528105971835765,2026-02-18,,,,
NEE,2025-09-30,,7966000000.0,5133000000.0,2384000000.0,2438000000.0,5231000000.0,,,4028000000.0,-2482000000.0,1546000000.0,204354000000.0,93122000000.0,54181000000.0,2391000000.0,12671000000.0,22911000000.0,6700000000.0,,,0.18895522388059693,,,0.6443635450665328,0.29927190559879485,0.30605071554104946,0.6566658297765503,0.5056490082852122,0.1940748179763997,0.31157419030881245,0.0,0.0,0.455689636610979,1.718720584706816,0.011700284799906046,0.5530531185893239,0.038981375456316,0.003169515215786567,0.016734592165959017,0.003364148376870324,0.014874785000430935,0.029678859031480875,0.026910638871922077,0.002768220159558743,0.0,0.0,-0.012997181273646075,-0.11581688797857881,0.0030094433775854704,0.010986906067086744,0.005284247256346172,2025-11-14,194687483904.0,large_cap,-0.1195489791562922,-0.4611217983966054,0.60061406698178,0.2879246959964449,0.2806124510160384,0.191734335232093,0.4330034079434534,0.1301802844160215,2025-11-14,82.7515640258789,45,-0.02395483188774017,2025-12-16,0.09487016583270425,2026-02-18,,,,
NEM,2025-09-30,,5524000000.0,2930000000.0,2616000000.0,1832000000.0,3202000000.0,40000000.0,86000000.0,2298000000.0,-727000000.0,1571000000.0,54690000000.0,5651000000.0,33226000000.0,5639000000.0,10372000000.0,5086000000.0,5317000000.0,,,0.038931728418281075,,,0.5304127443881246,0.47356987690079655,0.331643736422882,0.5796524257784215,0.4160028964518465,0.2843953656770456,0.13160753077480086,0.00724112961622013,0.015568428674873281,0.10332784786981167,0.1700776500331066,0.10310842932894496,2.0393236335037357,0.10100566831230573,0.023359895036986766,0.01899022672212436,-0.05598086391565482,-0.13560053641830605,-0.03237024629782437,-0.037214564734840805,0.004844318437016409,-0.0002819096916602537,-0.0022987896813426306,-0.03456755682519422,-0.06681198623993775,-0.009009761552954798,-0.1874429617853437,0.004622091769207748,2025-11-14,116427300864.0,large_cap,0.5816119200812733,0.5902564857547941,0.3823466438282839,0.3163472861577989,0.1792099346964993,0.1584948078364201,0.159221991517152,0.3315409324034144,2025-11-14,87.3687515258789,45,0.11975971560997123,2025-12-16,0.4242868483758204,2026-02-18,,,,
NET,2025-09-30,,562027000.0,415711000.0,-37460000.0,-1290000.0,54230000.0,120956000.0,332215000.0,167123000.0,-92152000.0,74971000.0,5786395000.0,3501751000.0,1347016000.0,1052644000.0,4536765000.0,2223183000.0,512316000.0,,,0.09703190999305122,,,0.7396637528090287,-0.0666516021472278,-0.00229526339481911,0.09649002627987624,0.29735760025763885,0.1333939472658787,0.1639636529917602,0.2152138598323568,0.5911014951238998,0.6051697127486112,2.5996357875481806,0.18191706580694889,2.040661969797358,0.09712904148437844,-0.009168998852055465,0.06464236485751147,0.09617130801813695,0.09704437164484629,0.10256376207963933,0.06843403970882406,0.034129722370815296,-0.04743067986579824,-0.026380683843768682,-0.017248177783844354,-0.19300565689886318,-0.09109793627579976,-3.096776185598033,0.005024987108907308,2025-11-14,69830787072.0,large_cap,0.287551523237028,-0.0421146823470275,0.773181538859601,-0.0926920160562904,-0.0471961984300675,0.0999714906212529,0.4432418039466103,0.5057691806703215,2025-11-14,210.60000610351562,45,-0.06206081170669331,2025-12-16,-0.09097817239706874,2026-02-18,,,,
NFLX,2025-09-30,,11510307000.0,5346057000.0,3248247000.0,2546916000.0,7374774000.0,853584000.0,1244226000.0,2825174000.0,-164719000.0,2660455000.0,54934835000.0,14463020000.0,,9287287000.0,12962935000.0,9731859000.0,11079166000.0,,,0.038914571728593916,,,0.46445824598770474,0.28220333306487827,0.2212726385143333,0.6407104519453738,0.2454473195198008,0.2311367542151569,0.014310565304643917,0.07415823053199189,0.10809668239083459,0.2632759341135729,,0.1690600690800291,1.3320101534557787,0.20952655996873387,-0.054881837913917486,-0.05849866562347067,-0.060825580792065764,-0.056671553162230826,0.026725260476728435,0.02648515859866374,0.00024010187806469512,-0.00027724592896194444,0.0038940736385151414,-0.008914225131125886,,0.01505900044803174,-0.009150292892965872,0.0008780457333142366,2025-11-14,366423670784.0,large_cap,0.156499199944774,0.0898311521012287,0.4605655665041732,0.2671116915411787,0.2233696211524606,0.1774783219472051,0.2905593013392,0.7272178635189082,2025-11-14,111.21700286865234,45,-0.14968037929855282,2025-12-16,-0.298758320651061,2026-02-18,,,,
NOC,2025-09-30,,10423000000.0,2227000000.0,1242000000.0,1100000000.0,1863000000.0,,985000000.0,1557000000.0,-301000000.0,1256000000.0,49300000000.0,16958000000.0,15988000000.0,1957000000.0,14105000000.0,12718000000.0,10351000000.0,,,0.00695584967635976,,,0.21366209344718412,0.11915955099299626,0.10553583421279862,0.1787393264894944,0.14938117624484312,0.12050273433752279,0.02887844190732035,0.0,0.09450254245418785,0.3439756592292089,1.060670502877158,0.03969574036511156,1.1090580279918225,0.21141987829614606,0.0001561519922522181,0.0038083771933633687,-0.007883159121178776,-0.009648268911916086,0.06552454403539476,0.05896278650639536,0.006561757528999412,0.0,-0.0036522252011111506,0.0009087849496190459,-0.03589726908328417,0.0012940902468126375,0.06693008386521582,0.002101563196350298,2025-11-14,76796076032.0,large_cap,0.0443624331891066,-0.0290761767229201,0.2037871956717764,0.1064996466258864,0.1017230034362586,0.0638754173470133,0.3340829433335359,0.8313174902246804,2025-11-14,553.9732666015625,45,0.023342336269699393,2025-12-16,0.3042434261193274,2026-02-18,,,,
NOW,2025-09-30,,3407000000.0,2633000000.0,572000000.0,502000000.0,894000000.0,750000000.0,1311000000.0,813000000.0,-244000000.0,569000000.0,21789000000.0,2402000000.0,11301000000.0,2725000000.0,8364000000.0,7867000000.0,3215000000.0,,,0.059720062208398206,,,0.772820663340182,0.16788963897857354,0.1473437041385383,0.26240093924273555,0.23862635749926622,0.1670090989140006,0.07161725858526563,0.22013501614323452,0.38479600821837395,0.11023911147826886,0.21254756216264048,0.12506310523658726,1.0631752891826618,0.1563633025838726,-0.0019849354156500354,0.05653660631916452,0.0275925377310733,0.060534687298723105,0.015920292180448187,0.0034010118222431995,0.01251928035820498,-0.00816980500762085,-0.050351736727193674,0.0009923652989572568,-0.00781467713483483,-0.01660847428361592,-0.02864342770962769,0.010564926093010518,2025-11-14,98046451712.0,large_cap,0.2243897001449113,-0.0138435641753094,0.791788055353241,0.1241806263656227,0.129734158776402,0.3072651128914785,0.1117597998331943,0.5388804395820046,2025-11-14,170.08599853515625,45,-0.08149994491670942,2025-12-16,-0.36614419477738636,2026-02-18,,,,
NSC,2025-09-30,,3103000000.0,1157000000.0,1189000000.0,711000000.0,1469000000.0,,,1271000000.0,-551000000.0,720000000.0,44580000000.0,17083000000.0,15141000000.0,1418000000.0,3036000000.0,3524000000.0,3110000000.0,,,-0.0022508038585209444,,,0.37286496938446667,0.38317757009345793,0.2291330970029004,0.47341282629713183,0.40960360941024815,0.23203351595230423,0.17757009345794392,0.0,0.0,0.38319874383131447,1.1282610131431212,0.03180798564378645,0.8615209988649262,0.06960520412741139,-0.024241139940292145,-0.012642365597860417,-0.01781224061767836,-0.023371739619266862,0.06330135860638963,0.03846438411950681,0.024836974486882823,0.0,0.0,-0.010120246090551677,-0.04621656851644462,0.002298303841046106,0.06877488487528882,-0.0008284953403725481,2025-11-14,70960480256.0,large_cap,-0.0027147087857848,0.0434994928619201,0.3747422255217355,0.4022931617586406,0.2162830982430091,0.1378371690175699,0.4001190421683989,0.2775285014422416,2025-11-14,281.512939453125,45,0.03528417876689938,2025-12-16,0.12035872279127924,2026-02-18,,,,
NXPI,2025-09-30,,3173000000.0,1787000000.0,895000000.0,631000000.0,1114000000.0,575000000.0,286000000.0,585000000.0,-100000000.0,485000000.0,26354000000.0,12235000000.0,10045000000.0,3130000000.0,8509000000.0,3583000000.0,2926000000.0,,,0.0844155844155845,,,0.5631894106523795,0.28206744405924994,0.19886542704065552,0.3510872990860385,0.18436810589347621,0.15285219035612985,0.03151591553734636,0.18121651433974156,0.09013551843681059,0.4642559004325719,1.2180189148830263,0.11876754951809972,2.374825565168853,0.1203991803900736,0.029354824186214046,0.0476176832936997,0.04678066969274028,0.03563958890148616,-0.08186566034029,-0.072369955918648,-0.00949570442164202,-0.014613970964427958,-0.004874734468179168,0.03938461330385906,0.09689863063179827,0.005183391102258128,0.6386611197204681,0.00451799227126172,2025-11-14,73595314176.0,large_cap,-0.0498644169930702,-0.0552411682236646,0.5643729189789123,0.2752497225305216,0.1989852544791501,0.1511019502140478,0.4451096985851958,0.5172852163215091,2025-11-14,195.2105255126953,45,0.17085803470671435,2025-12-16,0.20948742222208683,2026-02-18,,,,
O,2025-09-30,,1387631000.0,1281010000.0,582409000.0,315771000.0,1260224000.0,,55039000.0,943135000.0,,943135000.0,71278982000.0,28897748000.0,39050597000.0,417173000.0,5088533000.0,3293217000.0,1339091000.0,,,0.036248470044231595,,,0.9231632905289663,0.41971460712538133,0.22756121764359546,0.908183803907523,0.6796727660307387,0.6796727660307387,,0.0,0.03966400289414117,0.40541751844884655,0.7400078416214738,0.005852678984669001,1.5451556942649087,0.0194676040687562,0.003383380127059299,0.0213981372215436,0.0805069845854986,0.05092167609096676,-0.11240857870236765,-0.11240857870236765,,0.0,0.0028263271872623966,0.001148988425362707,0.0025311009511422844,-0.005354284807496702,-0.2406558218118351,0.0007191493285735734,2025-11-14,56993943552.0,large_cap,0.2922655174941462,0.0723545869956925,0.9283504409480906,0.4403083809922024,0.1632989587455621,0.6778940882260429,0.3887139513351623,0.0765764366022949,2025-11-14,55.30189895629883,45,0.01606870523618542,2025-12-16,0.16167311429537334,2026-02-18,,,,
OPEN,2025-09-30,,915000000.0,66000000.0,-67000000.0,-90000000.0,-43000000.0,19000000.0,114000000.0,435000000.0,-3000000.0,432000000.0,2700000000.0,1787000000.0,811000000.0,962000000.0,2587000000.0,914000000.0,1567000000.0,,,-0.41608168474792595,,,0.07213114754098361,-0.073224043715847,-0.09836065573770492,-0.046994535519125684,0.47540983606557374,0.4721311475409836,0.003278688524590164,0.020765027322404372,0.12459016393442623,0.6618518518518518,2.2034525277435266,0.3562962962962963,2.8304157549234135,0.3388888888888889,-0.009553600384989591,-0.06875690906364533,-0.07985395503572662,-0.059119615289387334,-0.04979756661470702,-0.051799930952953877,0.002002364338246833,0.007363623365799394,0.05183968531285636,-0.08943813782823073,-1.2577202139363468,0.0848824676069258,-1.5195064845789195,-0.2001547987616099,2025-11-14,4225546496.0,low_cap,-0.2581341779441405,0.295665526558975,0.0840287211333204,-0.0588006986221618,-0.0760721909567242,-0.1203182612070638,0.7412028150991683,1.648432501599488,2025-11-14,8.119999885559082,45,-0.17118225197978443,2025-12-16,-0.4298029335351239,2026-02-18,,,,
ORLY,2025-09-30,,4705696000.0,2439946000.0,976067000.0,725896000.0,1111882000.0,,1463879000.0,616535000.0,-312098000.0,304437000.0,16279627000.0,8401656000.0,-894676000.0,204513000.0,6596975000.0,8709759000.0,4525058000.0,,,0.03991948832479064,,,0.5185090579586952,0.2074224514290766,0.1542590086567428,0.23628428185756156,0.13101887584748356,0.06469542443880778,0.06632345140867578,0.0,0.31108660652961856,0.5160840601569066,9.39072468692577,0.012562511413805735,0.7574233684307453,0.2890542885288465,0.004363603911476277,0.005332224077294584,0.0065051014140068975,0.005629337766237197,-0.03623776484087887,-0.03610151562251297,-0.00013624921836591364,0.0,-0.0009686201658182791,-0.009366176651147584,2.642446064807383,8.451424117594808e-06,0.033290308218768216,0.0030314723545868394,2025-11-14,73332998144.0,large_cap,0.0566794099511454,-0.0406421462610593,0.5119849029944616,0.1945812661942478,0.1428424454434183,0.1212671123445766,0.5318240729444671,1.1218456800074608,2025-11-14,98.80000305175781,45,-0.05971661278986096,2025-12-16,-0.06123484681056568,2026-02-18,,,,
PEP,2025-09-30,,23937000000.0,12824000000.0,3702000000.0,2603000000.0,4593000000.0,,9122000000.0,4472000000.0,-992000000.0,3480000000.0,106558000000.0,50849000000.0,19388000000.0,8126000000.0,28722000000.0,31499000000.0,22726000000.0,,,0.05328698407110788,,,0.5357396499143585,0.15465597192630656,0.10874378577098216,0.19187868153903997,0.1868237456657058,0.14538162677027197,0.041442118895433845,0.0,0.381083677988052,0.47719551793389514,2.622704765834537,0.07625893879389628,0.9118384710625734,0.22463822519191426,-0.01085895960777472,-0.005909019713225244,0.053168673564698614,0.0683197622395592,0.1001828937780001,0.09851900246331077,0.0016638913146893239,0.0,-0.004949939894549449,-0.010573241855368731,-0.16717469990549993,0.003820759478314145,0.13675329686760695,0.008908954699721944,2025-11-14,203838226432.0,large_cap,0.0041871194148965,-0.0546030463411919,0.5455396607659982,0.1406580007403052,0.1042741742330219,0.0782655083066605,0.4518885660570843,0.9234620527411102,2025-11-14,143.1582794189453,45,0.04107473219256286,2025-12-16,0.13814113185208177,2026-02-18,,,,
PFE,2025-09-30,,16654000000.0,12482000000.0,4137000000.0,3541000000.0,5648000000.0,3936000000.0,3186000000.0,4603000000.0,-602000000.0,4001000000.0,208731000000.0,60848000000.0,92801000000.0,1343000000.0,46924000000.0,36596000000.0,14653000000.0,,,0.13655906640278448,,,0.7494896121051999,0.2484087906809175,0.21262159241023176,0.3391377446859613,0.2763900564428966,0.24024258436411672,0.03614747207877987,0.23633961810976342,0.19130539209799446,0.2915139581566705,0.655682589627267,0.006434118554503165,1.2822166356978906,0.07978690276001169,0.0073207729596325155,-0.008535179837065171,0.014027447866452325,-0.0241325753850139,0.3161088853516525,0.3221370769594897,-0.006028191607837206,0.06681801843734139,-0.041752684746337754,-0.004106993346277121,-0.031233245538187626,-0.0015136725127231146,0.12378478498485457,0.008688622840557061,2025-11-14,144366927872.0,large_cap,0.0683917117238137,0.4797680398681182,0.719443003756267,0.233077152781052,0.1262200009429959,0.154572744275229,0.2982670715477328,0.2981639768318057,2025-11-14,24.246896743774414,45,0.018755058562310634,2025-12-16,0.11047400572529553,2026-02-18,,,,
PG,2025-09-30,,22386000000.0,11499000000.0,5856000000.0,4750000000.0,6992000000.0,,5643000000.0,5408000000.0,-1200000000.0,4208000000.0,127599000000.0,35946000000.0,53270000000.0,11171000000.0,27118000000.0,37995000000.0,20889000000.0,,,0.07166451242280636,,,0.5136692575716966,0.26159206647011524,0.2121861877959439,0.3123380684356294,0.2415795586527294,0.18797462699901724,0.05360493165371214,0.0,0.25207719110158133,0.28171067171372816,0.6747888117139103,0.08754770805413835,0.7137254901960784,0.17544024639691533,0.022597401570930598,0.053157004954485,0.0391285976767424,0.05114796838297009,0.002937211005642426,-0.0029871232044391405,0.005924334210081525,0.0,-0.0305596033835544,-0.0014700103857520075,-0.007034613649467447,0.011240723361849697,0.00952669935909356,0.00863649972077285,2025-11-14,329659777024.0,large_cap,0.0029153131284285,-0.0218755558323793,0.5116036258364577,0.2426439181813867,0.1895258886621423,0.1666271178396848,0.2831806820994801,0.6730282438054476,2025-11-14,145.53305053710938,45,-0.016658708734873406,2025-12-16,0.06977533468922226,2026-02-18,,,,
PGR,2025-09-30,,22502000000.0,,,2615000000.0,,,,5195000000.0,-66000000.0,5129000000.0,121535000000.0,6896000000.0,35445000000.0,173000000.0,,,21995000000.0,,,0.023050693339395245,,,,,0.11621189227624211,,0.23086836725624388,0.2279352946404764,0.0029330726157674875,0.0,0.0,0.05674085654338257,0.19455494427987022,0.0014234582630517957,,0.18514831118607808,,,-0.028139096584862675,,0.04719025859518455,0.04889460357432501,-0.0017043449791404458,0.0,0.0,-0.0029664520814875403,-0.016922175091985986,0.00034101974555958924,,-0.00531757035185057,2025-11-14,116709515264.0,large_cap,0.2135850393827618,-0.0384164932770079,,,0.1125519291772294,0.1968862402612054,0.0651851151354674,0.7124970447775308,2025-11-14,211.62217712402344,45,0.029443132032881403,2025-12-16,-0.03991694781788657,2026-02-18,,,,
PH,2025-09-30,,5084000000.0,1907000000.0,1034000000.0,808000000.0,1373000000.0,,873000000.0,782000000.0,-89000000.0,693000000.0,30677000000.0,10333000000.0,13777000000.0,473000000.0,7227000000.0,6779000000.0,5243074000.0,,,-0.030339834989931425,,,0.37509834775767115,0.2033831628638867,0.15892997639653816,0.27006294256490954,0.15381589299763965,0.1363099921321794,0.017505900865460267,0.0,0.17171518489378443,0.3368321543827623,0.7500181461856718,0.015418717606024058,1.0660864434282342,0.16572676598102812,0.001658453527683179,-0.009953135651068479,-0.01714459359808712,0.0031121041826933094,-0.1260273821497262,-0.11857712180136418,-0.007450260348362006,0.0,0.011611589178751602,0.022022362560696784,0.07138929075517908,-0.0004150112879882841,-0.12827684923373517,-0.012040712150117205,2025-11-14,108777250816.0,large_cap,-0.0040140491721023,-0.0493851480443814,0.3685138539042821,0.2045340050377833,0.1778841309823677,0.1683123425692695,0.3148097918220655,0.6730182409981691,2025-11-14,828.5296020507812,45,0.05113288915667602,2025-12-16,0.2012249469212013,2026-02-18,,,,
PLD,2025-09-30,,2213881000.0,1659976000.0,892591000.0,764266000.0,1782068000.0,,110662000.0,1447728000.0,,1447728000.0,98341141000.0,35302901000.0,52635541000.0,1186022000.0,1544873000.0,2072291000.0,2183869000.0,,,0.013742582545015258,,,0.7498036253981131,0.40317930367531046,0.34521548357838566,0.8049520276835115,0.6539321670857647,0.6539321670857647,,0.0,0.04998552316045894,0.3589840492088657,0.6707046290262315,0.012060283091488638,0.7454903775579781,0.022512256594622998,0.002968993833673994,0.011584844483847945,0.08364805439650708,0.09300639358183227,0.08534632242200513,0.08534632242200513,,0.0,0.0010489798055232716,0.0042194405760835885,0.013251783819380303,0.0011504060536533783,0.13129416706851094,0.00016335228365577104,2025-11-14,131021455360.0,large_cap,0.0222024912167044,-0.3209315371195405,0.7491662002948202,0.3777357128661324,0.4549881059938231,0.5989322828078877,0.3303779339381719,0.0860348669258346,2025-11-14,120.90780639648438,45,0.047008990872324796,2025-12-16,0.14563024826175885,2026-02-18,,,,
PNC,2025-09-30,,5900000000.0,,,1808000000.0,,,2063000000.0,2656000000.0,,2656000000.0,568767000000.0,62344000000.0,58990000000.0,38871000000.0,,,5662000000.0,,,0.04203461674320019,,,,,0.3064406779661017,,0.45016949152542374,0.45016949152542374,,0.0,0.3496610169491525,0.10961254784472377,1.0568570944227835,0.06834257261760968,,0.010373316314061822,,,0.01908638619640901,,0.18877775715594297,0.18877775715594297,,0.0,-0.0014516640822851423,0.001540211064822966,0.007956787168456714,0.013980885140972822,,0.00024645329857462574,2025-11-14,85469020160.0,large_cap,-0.032544516249012,-0.0512524825273107,,,0.2830025469748666,0.3786823009274833,0.1101228845185505,0.0371564072437941,2025-11-14,181.19659423828125,45,0.14125761059040487,2025-12-16,0.27466942879518985,2026-02-18,,,,
PYPL,2025-09-30,,8417000000.0,3871000000.0,1589000000.0,1248000000.0,1891000000.0,801000000.0,1034000000.0,1974000000.0,-256000000.0,1718000000.0,79801000000.0,11276000000.0,20198000000.0,8995000000.0,60176000000.0,44924000000.0,8288000000.0,,,0.015564671814671804,,,0.45990257811571816,0.18878460258999644,0.14827135558987764,0.22466436972793158,0.23452536533206605,0.2041107282879886,0.030414637044077462,0.0951645479386955,0.12284661993584413,0.14130148745003196,0.5582730963461728,0.11271788574078019,1.339506722464607,0.10547486873598075,-0.0039005106873706286,-0.006678717873324025,-0.0038763278078057517,-0.0024109198473580007,0.12617594448264519,0.1206165197937801,0.005559424688865108,0.0026211116452592026,-0.003118631029406835,-0.00029320776287400374,-0.0009071422558765141,0.02888419933993784,0.010339130899678972,0.0015852764976163058,2025-11-14,39174303744.0,mid_cap,0.0680528030633838,-0.0138208796170435,0.4609868855552411,0.1812435135390131,0.1304211089096455,0.2128188193854766,0.1254874563353445,0.4038996506827564,2025-11-14,62.475975036621094,45,-0.021305797357895506,2025-12-16,-0.33854761797473176,2026-02-18,,,,
QCOM,2025-09-30,,11271000000.0,6237000000.0,2957000000.0,-3117000000.0,3513000000.0,2370000000.0,910000000.0,3996000000.0,-407000000.0,3589000000.0,50143000000.0,14811000000.0,21206000000.0,5520000000.0,25754000000.0,9144000000.0,10365000000.0,,,0.0874095513748192,,,0.5533670481767368,0.2623547156419129,-0.27655043918019695,0.3116848549374501,0.35453819536864517,0.31842782361813504,0.036110371750510156,0.21027415491083312,0.08073817762399077,0.29537522685120554,0.6984344053569744,0.11008515645254571,2.8164916885389326,0.22477713738707297,-0.0022528264011696386,-0.004118993957701211,-0.5337622095612872,-0.027726626008039545,0.07716241148056024,0.06941672858677952,0.007745682893780779,-0.0044870607186893174,0.006353228275220876,0.025826176506704768,0.1549377682148524,0.01078144896831254,-0.3774826704354264,0.035848552938821,2025-11-14,212370472960.0,large_cap,0.087716359575656,0.2773091197566515,0.5621374672758072,0.2631538422052256,0.2603049124788255,0.2864586006878497,0.2653298038220256,0.7064220183486238,2025-11-14,171.99127197265625,45,0.01747282112065518,2025-12-16,-0.17248008715694818,2026-02-18,,,,
REGN,2025-09-30,,3754300000.0,3232700000.0,1109900000.0,1460000000.0,1919300000.0,1475000000.0,657800000.0,1618700000.0,-244700000.0,1374000000.0,40169400000.0,2705500000.0,30957800000.0,2506400000.0,17980700000.0,4425100000.0,3675600000.0,,,0.021411470236151864,,,0.8610659776789281,0.2956343392909464,0.38888740910422714,0.5112271262285912,0.4311589377513784,0.3659803425405535,0.06517859521082492,0.3928828276909144,0.1752124230881922,0.06735226316549413,0.08739316101273346,0.06239575398188671,4.063343201283587,0.09346168974393444,0.005314535737476422,0.0019407926591039626,0.010282555474887711,0.06030754847257863,0.11980840994639419,0.1653056227669111,-0.0454972128205169,0.003368190624857159,0.0026691648446401373,-0.0034262983951874187,-0.0029608600100829996,0.010175927297916346,-0.5342842871265576,-0.002709868007143554,2025-11-14,73203851264.0,large_cap,0.0827005763425121,0.005126621081235,0.8612519363469934,0.2809956344176876,0.3107027179270525,0.2491832136318828,0.0716219007717283,0.3761182645910687,2025-11-14,691.7994384765625,45,0.07757135287295136,2025-12-16,0.1436960019734541,2026-02-18,,,,
