symbol,fiscal_period_end,error,total_revenue,gross_profit,operating_income,net_income,ebitda,research_development,selling_general_admin,operating_cash_flow,capital_expenditure,free_cash_flow,total_assets,total_debt,stockholders_equity,cash,current_assets,current_liabilities
KKR,2024-12-31,,21640288000.0,3841876000.0,926197000.0,3076245000.0,9166347000.0,,2915679000.0,6649878000.0,-141536000.0,6508342000.0,360099411000.0,50816440000.0,23651568000.0,14878493000.0,218748787000.0,53074454000.0
KKR,2025-12-31,,19207544000.0,3456678000.0,490198000.0,2370463000.0,10171075000.0,,2966480000.0,477760000.0,-160765000.0,316995000.0,410144072000.0,54537875000.0,30902561000.0,16892147000.0,243379872000.0,58248712000.0
KLAC,2021-06-30,,,,,,,,,,,,,,,,,
KLAC,2022-06-30,,9211883000.0,5619442000.0,3654181000.0,3321807000.0,4012920000.0,1105254000.0,860007000.0,3312702000.0,-307320000.0,3005382000.0,12597088000.0,6774305000.0,1401351000.0,1584908000.0,7168911000.0,2871083000.0
KLAC,2023-06-30,,10496056000.0,6277749000.0,3994696000.0,3387277000.0,4501243000.0,1296727000.0,986326000.0,3669805000.0,-341591000.0,3328214000.0,14072357000.0,6063132000.0,2919753000.0,1927865000.0,8372032000.0,3742842000.0
KLAC,2024-06-30,,9812247000.0,5884174000.0,3635684000.0,2761896000.0,3903015000.0,1278981000.0,969509000.0,3308575000.0,-277384000.0,3031191000.0,15433566000.0,6819643000.0,3368328000.0,1977129000.0,10031144000.0,4660774000.0
KLAC,2025-06-30,,12156162000.0,7404295000.0,5014227000.0,4061643000.0,5340702000.0,1360334000.0,1029734000.0,4081903000.0,-340209000.0,3741694000.0,16067926000.0,6088282000.0,4692453000.0,2078908000.0,10698789000.0,4085795000.0
KMB,2022-12-31,,20175000000.0,6219000000.0,2681000000.0,1934000000.0,3376000000.0,,3581000000.0,2733000000.0,-876000000.0,1857000000.0,17970000000.0,8549000000.0,547000000.0,427000000.0,5729000000.0,7334000000.0
KMB,2023-12-31,,17146000000.0,6269000000.0,2586000000.0,1764000000.0,2652000000.0,,3615000000.0,3542000000.0,-766000000.0,2776000000.0,17344000000.0,8114000000.0,915000000.0,1093000000.0,5703000000.0,6930000000.0
KMB,2024-12-31,,16805000000.0,6289000000.0,2797000000.0,2545000000.0,3469000000.0,,3930000000.0,3234000000.0,-721000000.0,2513000000.0,16546000000.0,7534000000.0,840000000.0,1010000000.0,5580000000.0,7004000000.0
KMB,2025-12-31,,16447000000.0,5923000000.0,2351000000.0,2021000000.0,3113000000.0,,3528000000.0,2777000000.0,-1138000000.0,1639000000.0,17098000000.0,7296000000.0,1502000000.0,688000000.0,5310000000.0,7125000000.0
KO,2021-12-31,,,,,,,,,,,,,,,,,
KO,2022-12-31,,43004000000.0,25004000000.0,12042000000.0,9542000000.0,13828000000.0,,12880000000.0,11018000000.0,-1484000000.0,9534000000.0,92763000000.0,39149000000.0,24105000000.0,9519000000.0,22591000000.0,19724000000.0
KO,2023-12-31,,45754000000.0,27234000000.0,13098000000.0,10714000000.0,15607000000.0,,13972000000.0,11599000000.0,-1852000000.0,9747000000.0,97703000000.0,42064000000.0,25941000000.0,9366000000.0,26732000000.0,23571000000.0
KO,2024-12-31,,47061000000.0,28737000000.0,14022000000.0,10631000000.0,15817000000.0,,14582000000.0,6805000000.0,-2064000000.0,4741000000.0,100549000000.0,44522000000.0,24856000000.0,10828000000.0,25997000000.0,25249000000.0
KO,2025-12-31,,47941000000.0,29544000000.0,14911000000.0,13107000000.0,18702000000.0,,14521000000.0,7408000000.0,-2112000000.0,5296000000.0,104816000000.0,45492000000.0,32169000000.0,10270000000.0,31044000000.0,21281000000.0
LIN,2021-12-31,,,,,,,,,,,,,,,,,
LIN,2022-12-31,,33364000000.0,13914000000.0,6460000000.0,4147000000.0,9962000000.0,143000000.0,3107000000.0,8864000000.0,-3173000000.0,5691000000.0,79658000000.0,18791000000.0,40028000000.0,5436000000.0,13047000000.0,16479000000.0
LIN,2023-12-31,,32854000000.0,15362000000.0,8105000000.0,6199000000.0,12217000000.0,146000000.0,3295000000.0,9305000000.0,-3787000000.0,5518000000.0,80811000000.0,20315000000.0,39720000000.0,4664000000.0,12620000000.0,15717000000.0
LIN,2024-12-31,,33005000000.0,15862000000.0,8595000000.0,6565000000.0,12836000000.0,150000000.0,3337000000.0,9423000000.0,-4497000000.0,4926000000.0,80147000000.0,22609000000.0,38092000000.0,4850000000.0,12945000000.0,14544000000.0
LIN,2025-12-31,,33986000000.0,16597000000.0,9254000000.0,6898000000.0,13124000000.0,147000000.0,3433000000.0,10350000000.0,-5261000000.0,5089000000.0,86817000000.0,28069000000.0,38245000000.0,5056000000.0,13325000000.0,15198000000.0
LLY,2021-12-31,,,,,,,,,,,,,,,,,
LLY,2022-12-31,,28541400000.0,21911600000.0,8280400000.0,6244800000.0,8660500000.0,7190800000.0,6440400000.0,7585700000.0,-2985300000.0,4600400000.0,49489800000.0,16238600000.0,10649800000.0,2067000000.0,18034500000.0,17138200000.0
LLY,2023-12-31,,34124000000.0,27042000000.0,10325000000.0,5240000000.0,11852000000.0,9313000000.0,7404000000.0,4240000000.0,-7392000000.0,-3152000000.0,64006300000.0,25225300000.0,10771900000.0,2818600000.0,25727000000.0,27293200000.0
LLY,2024-12-31,,45043000000.0,36625000000.0,17040000000.0,10590000000.0,18807000000.0,10991000000.0,8594000000.0,8818000000.0,-8404000000.0,414000000.0,78715000000.0,33644000000.0,14272000000.0,3268000000.0,32740000000.0,28376000000.0
LLY,2025-12-31,,65179000000.0,54127000000.0,29696000000.0,20640000000.0,31693000000.0,13337000000.0,11094000000.0,16813000000.0,-10849000000.0,5964000000.0,112476000000.0,42503000000.0,26535000000.0,7268000000.0,55629000000.0,35228000000.0
LMT,2021-12-31,,,,,,,,,,,,,,,,,
LMT,2022-12-31,,65984000000.0,8287000000.0,8348000000.0,5732000000.0,8707000000.0,,,7802000000.0,-1670000000.0,6132000000.0,52880000000.0,15547000000.0,9266000000.0,2547000000.0,20991000000.0,15887000000.0
LMT,2023-12-31,,67571000000.0,8479000000.0,8507000000.0,6920000000.0,10444000000.0,,,7920000000.0,-1691000000.0,6229000000.0,52456000000.0,17459000000.0,6835000000.0,1442000000.0,20521000000.0,16937000000.0
LMT,2024-12-31,,71043000000.0,6930000000.0,7013000000.0,5336000000.0,8815000000.0,,,6972000000.0,-1685000000.0,5287000000.0,55617000000.0,20270000000.0,6333000000.0,2483000000.0,21849000000.0,19420000000.0
LMT,2025-12-31,,75048000000.0,7619000000.0,7731000000.0,5017000000.0,8727000000.0,,,8557000000.0,-1649000000.0,6908000000.0,59840000000.0,21700000000.0,6721000000.0,4121000000.0,25362000000.0,23335000000.0
LOW,2022-01-31,,,,,,,,,,,,,,,,,
LOW,2023-01-31,,97059000000.0,32257000000.0,10159000000.0,6437000000.0,12177000000.0,,20332000000.0,8589000000.0,-1829000000.0,6760000000.0,43708000000.0,37994000000.0,-14254000000.0,1348000000.0,21442000000.0,19511000000.0
LOW,2024-01-31,,86377000000.0,28844000000.0,11557000000.0,7726000000.0,13581000000.0,,15570000000.0,8140000000.0,-1964000000.0,6176000000.0,41795000000.0,40145000000.0,-15050000000.0,921000000.0,19071000000.0,15568000000.0
LOW,2025-01-31,,83674000000.0,27877000000.0,10466000000.0,6957000000.0,12597000000.0,,15682000000.0,9625000000.0,-1927000000.0,7698000000.0,43102000000.0,39678000000.0,-14231000000.0,1761000000.0,20358000000.0,18757000000.0
LOW,2026-01-31,,86286000000.0,28885000000.0,10153000000.0,6654000000.0,12468000000.0,,16791000000.0,9864000000.0,-2213000000.0,7651000000.0,54144000000.0,44677000000.0,-9917000000.0,982000000.0,20955000000.0,19463000000.0
LRCX,2022-06-30,,17227039000.0,7871807000.0,5381822000.0,4605286000.0,5711612000.0,1604248000.0,885737000.0,3099674000.0,-546034000.0,2553640000.0,17195632000.0,5005830000.0,6278366000.0,3522001000.0,12285235000.0,4564759000.0
LRCX,2023-06-30,,17428516000.0,7776925000.0,5217010000.0,4510931000.0,5638104000.0,1727162000.0,832753000.0,5178938000.0,-501568000.0,4677370000.0,18781643000.0,5011541000.0,8210172000.0,5337056000.0,13228412000.0,4184918000.0
LRCX,2024-06-30,,14905386000.0,7052791000.0,4282100000.0,3827772000.0,4905157000.0,1902444000.0,868247000.0,4652269000.0,-396670000.0,4255599000.0,18744728000.0,4983334000.0,8539454000.0,5847856000.0,12883220000.0,4338438000.0
LRCX,2025-06-30,,18435591000.0,8979059000.0,5900968000.0,5358217000.0,6522609000.0,2096387000.0,981704000.0,6173264000.0,-759186000.0,5414078000.0,21345260000.0,4484505000.0,9861619000.0,6390659000.0,14516995000.0,6568425000.0
LULU,2022-01-31,,,,,,,,,,,,,,,,,
LULU,2023-01-31,,8110518000.0,4492340000.0,1726141000.0,854800000.0,2017932000.0,,2757447000.0,966463000.0,-638657000.0,327806000.0,5607038000.0,1070334000.0,3148799000.0,1154867000.0,3159453000.0,1492198000.0
LULU,2024-01-31,,9619278000.0,5609405000.0,2207177000.0,1550190000.0,2586561000.0,,3397218000.0,2296164000.0,-651865000.0,1644299000.0,7091941000.0,1403282000.0,4232081000.0,2243971000.0,4060577000.0,1631261000.0
LULU,2025-01-31,,10588126000.0,6270811000.0,2505697000.0,1814616000.0,2952221000.0,,3762379000.0,2272713000.0,-689232000.0,1583481000.0,7603292000.0,1575791000.0,4324047000.0,1984336000.0,3980302000.0,1839630000.0
LULU,2026-01-31,,11102600000.0,6284132000.0,2210615000.0,1579183000.0,2706843000.0,,4066556000.0,1602477000.0,-680802000.0,921675000.0,8456743000.0,1798441000.0,4961840000.0,1807202000.0,4262701000.0,1887548000.0
MA,2022-12-31,,22237000000.0,16974000000.0,12722000000.0,9930000000.0,12953000000.0,,3502000000.0,11195000000.0,-1097000000.0,10098000000.0,38724000000.0,14023000000.0,6298000000.0,7008000000.0,16606000000.0,14171000000.0
MA,2023-12-31,,25098000000.0,19076000000.0,14630000000.0,11195000000.0,15013000000.0,,3647000000.0,11980000000.0,-1088000000.0,10892000000.0,42448000000.0,15681000000.0,6929000000.0,8588000000.0,18961000000.0,16264000000.0
MA,2024-12-31,,28167000000.0,21494000000.0,16327000000.0,12874000000.0,16797000000.0,,4270000000.0,14780000000.0,-1194000000.0,13586000000.0,48081000000.0,18226000000.0,6485000000.0,8442000000.0,19724000000.0,19220000000.0
MA,2025-12-31,,32791000000.0,25540000000.0,19514000000.0,14968000000.0,20443000000.0,,4883000000.0,17648000000.0,-1215000000.0,16433000000.0,54157000000.0,19000000000.0,7737000000.0,10566000000.0,23558000000.0,22762000000.0
MCD,2022-12-31,,23182000000.0,13207000000.0,10345000000.0,6177000000.0,10903000000.0,,2492000000.0,7387000000.0,-1899000000.0,5488000000.0,50435600000.0,48699000000.0,-6003400000.0,2583800000.0,5424200000.0,3802100000.0
MCD,2023-12-31,,25495000000.0,14564000000.0,11747000000.0,8469000000.0,13861000000.0,,2435000000.0,9612000000.0,-2357000000.0,7255000000.0,56147000000.0,53091000000.0,-4706000000.0,4579000000.0,7986000000.0,6859000000.0
MCD,2024-12-31,,25920000000.0,14710000000.0,11851000000.0,8223000000.0,13948000000.0,,2412000000.0,9447000000.0,-2775000000.0,6672000000.0,55182000000.0,51948000000.0,-3796000000.0,1085000000.0,4599000000.0,3861000000.0
MCD,2025-12-31,,26885000000.0,15434000000.0,12394000000.0,8563000000.0,14678000000.0,,2583000000.0,10551000000.0,-3365000000.0,7186000000.0,59515000000.0,54814000000.0,-1790000000.0,774000000.0,4163000000.0,4361000000.0
MDB,2023-01-31,,1284040000.0,934736000.0,-346655000.0,-345398000.0,-294275000.0,421692000.0,859699000.0,-12970000.0,-7244000.0,-20214000.0,2588893000.0,1184830000.0,739508000.0,455826000.0,2236584000.0,588512000.0
MDB,2024-01-31,,1683011000.0,1258526000.0,-233732000.0,-176600000.0,-122004000.0,515940000.0,976318000.0,121477000.0,-6074000.0,115403000.0,2869642000.0,1183988000.0,1068989000.0,802959000.0,2483636000.0,564220000.0
MDB,2025-01-31,,2006443000.0,1471147000.0,-216064000.0,-129072000.0,-96534000.0,596837000.0,1090374000.0,150191000.0,-29550000.0,120641000.0,3430293000.0,36500000.0,2782224000.0,490133000.0,2923522000.0,561987000.0
MDB,2026-01-31,,2463797000.0,1767739000.0,-136968000.0,-71151000.0,-15151000.0,716303000.0,1188404000.0,505148000.0,-4960000.0,500188000.0,3758848000.0,32859000.0,2952358000.0,1083540000.0,3114855000.0,669496000.0
MDLZ,2021-12-31,,,,,,,,,,,,,,,,,
MDLZ,2022-12-31,,31496000000.0,11312000000.0,3796000000.0,2717000000.0,4763000000.0,,7384000000.0,3908000000.0,-906000000.0,3002000000.0,71161000000.0,23447000000.0,26883000000.0,1923000000.0,10091000000.0,16731000000.0
MDLZ,2023-12-31,,36016000000.0,13764000000.0,5611000000.0,4959000000.0,7645000000.0,,8002000000.0,4714000000.0,-1112000000.0,3602000000.0,71391000000.0,19945000000.0,28332000000.0,1810000000.0,11703000000.0,19013000000.0
MDLZ,2024-12-31,,36441000000.0,14257000000.0,6665000000.0,4611000000.0,8071000000.0,,7439000000.0,4910000000.0,-1387000000.0,3523000000.0,68497000000.0,18372000000.0,26932000000.0,1351000000.0,13242000000.0,19549000000.0
MDLZ,2025-12-31,,38537000000.0,10935000000.0,3620000000.0,2451000000.0,4971000000.0,,7173000000.0,4514000000.0,-1279000000.0,3235000000.0,71487000000.0,21804000000.0,25838000000.0,2125000000.0,12951000000.0,21864000000.0
MDT,2022-04-30,,31686000000.0,21541000000.0,5908000000.0,5039000000.0,8777000000.0,2746000000.0,10292000000.0,7346000000.0,-1368000000.0,5978000000.0,90981000000.0,24114000000.0,52551000000.0,3714000000.0,23059000000.0,12394000000.0
MDT,2023-04-30,,31227000000.0,20508000000.0,5830000000.0,3758000000.0,8697000000.0,2696000000.0,10415000000.0,6039000000.0,-1459000000.0,4580000000.0,90948000000.0,24364000000.0,51483000000.0,1543000000.0,21675000000.0,9051000000.0
MDT,2024-04-30,,32364000000.0,21148000000.0,5520000000.0,3676000000.0,8203000000.0,2735000000.0,10736000000.0,6787000000.0,-1587000000.0,5200000000.0,89981000000.0,25024000000.0,50214000000.0,1284000000.0,21935000000.0,10789000000.0
MDT,2025-04-30,,33537000000.0,21905000000.0,6540000000.0,4662000000.0,9218000000.0,2732000000.0,10849000000.0,7044000000.0,-1859000000.0,5185000000.0,91680000000.0,28516000000.0,48024000000.0,2218000000.0,23814000000.0,12879000000.0
META,2021-12-31,,,,,,,,,,,,,,,,,
META,2022-12-31,,116609000000.0,91360000000.0,28944000000.0,23200000000.0,37690000000.0,35338000000.0,27078000000.0,50475000000.0,-31186000000.0,19289000000.0,185727000000.0,26591000000.0,125713000000.0,14681000000.0,59549000000.0,27026000000.0
META,2023-12-31,,134902000000.0,108943000000.0,46751000000.0,39098000000.0,59052000000.0,38483000000.0,23709000000.0,71113000000.0,-27045000000.0,44068000000.0,229623000000.0,37234000000.0,153168000000.0,41862000000.0,85365000000.0,31960000000.0
META,2024-12-31,,164501000000.0,134340000000.0,69380000000.0,62360000000.0,86876000000.0,43873000000.0,21087000000.0,91328000000.0,-37256000000.0,54072000000.0,276054000000.0,49060000000.0,182637000000.0,43889000000.0,100045000000.0,33596000000.0
META,2025-12-31,,200966000000.0,164791000000.0,83276000000.0,60458000000.0,105713000000.0,57372000000.0,24143000000.0,115800000000.0,-69691000000.0,46109000000.0,366021000000.0,83897000000.0,217243000000.0,35873000000.0,108722000000.0,41836000000.0
MMM,2021-12-31,,,,,,,,,,,,,,,,,
MMM,2022-12-31,,26161000000.0,10308000000.0,1916000000.0,5777000000.0,6497000000.0,1160000000.0,7232000000.0,5591000000.0,-1749000000.0,3842000000.0,46455000000.0,16855000000.0,14722000000.0,3655000000.0,14688000000.0,9523000000.0
MMM,2023-12-31,,24610000000.0,9627000000.0,-10725000000.0,-6995000000.0,-8343000000.0,1154000000.0,19198000000.0,6680000000.0,-1615000000.0,5065000000.0,50580000000.0,16751000000.0,4807000000.0,5735000000.0,16379000000.0,15297000000.0
MMM,2024-12-31,,24575000000.0,10128000000.0,4822000000.0,4173000000.0,7373000000.0,1085000000.0,4221000000.0,1819000000.0,-1181000000.0,638000000.0,39868000000.0,13044000000.0,3842000000.0,5600000000.0,15884000000.0,11256000000.0
MMM,2025-12-31,,24948000000.0,9957000000.0,4791000000.0,3250000000.0,6467000000.0,1169000000.0,3997000000.0,2306000000.0,-910000000.0,1396000000.0,37733000000.0,12602000000.0,4702000000.0,5235000000.0,16387000000.0,9595000000.0
MRK,2021-12-31,,,,,,,,,,,,,,,,,
MRK,2022-12-31,,59283000000.0,41872000000.0,18282000000.0,14519000000.0,21315000000.0,13548000000.0,10042000000.0,19095000000.0,-4388000000.0,14707000000.0,109160000000.0,30691000000.0,45991000000.0,12694000000.0,35722000000.0,24239000000.0
MRK,2023-12-31,,60115000000.0,43989000000.0,2954000000.0,365000000.0,6907000000.0,30531000000.0,10504000000.0,13006000000.0,-3863000000.0,9143000000.0,106675000000.0,35055000000.0,37581000000.0,6841000000.0,32168000000.0,25694000000.0
MRK,2024-12-31,,64168000000.0,48975000000.0,20221000000.0,17117000000.0,25706000000.0,17938000000.0,10816000000.0,21468000000.0,-3372000000.0,18096000000.0,117106000000.0,37111000000.0,46313000000.0,13242000000.0,38782000000.0,28420000000.0
MRK,2025-12-31,,65011000000.0,48629000000.0,22107000000.0,18254000000.0,28262000000.0,15789000000.0,10733000000.0,16472000000.0,-4112000000.0,12360000000.0,136866000000.0,49339000000.0,52606000000.0,14565000000.0,43516000000.0,28327000000.0
MRNA,2021-12-31,,,,,,,,,,,,,,,,,
MRNA,2022-12-31,,18875000000.0,13459000000.0,9420000000.0,8362000000.0,9768000000.0,3295000000.0,1132000000.0,4981000000.0,-400000000.0,4581000000.0,25858000000.0,1200000000.0,19123000000.0,3205000000.0,13431000000.0,4923000000.0
MRNA,2023-12-31,,6754000000.0,2061000000.0,-4239000000.0,-4714000000.0,-3618000000.0,4845000000.0,1549000000.0,-3118000000.0,-707000000.0,-3825000000.0,18426000000.0,1243000000.0,13854000000.0,2907000000.0,10325000000.0,3015000000.0
MRNA,2024-12-31,,3199000000.0,1735000000.0,-3945000000.0,-3561000000.0,-3394000000.0,4543000000.0,1174000000.0,-3004000000.0,-1051000000.0,-4055000000.0,14142000000.0,747000000.0,10901000000.0,1927000000.0,8099000000.0,2206000000.0
MRNA,2025-12-31,,1922000000.0,1054000000.0,-3074000000.0,-2822000000.0,-2543000000.0,3132000000.0,1018000000.0,-1873000000.0,-202000000.0,-2075000000.0,12338000000.0,1305000000.0,8650000000.0,2595000000.0,6544000000.0,1987000000.0
MRVL,2022-01-31,,,,,,,,,,,,,,,,,
MRVL,2023-01-31,,5919600000.0,2987500000.0,359600000.0,-163500000.0,1648000000.0,1784300000.0,843600000.0,1288800000.0,-217300000.0,1071500000.0,22522100000.0,4737500000.0,15637200000.0,911000000.0,3281100000.0,2386700000.0
MRVL,2024-01-31,,5507700000.0,2293600000.0,-436600000.0,-933400000.0,850700000.0,1896200000.0,834000000.0,1370500000.0,-350200000.0,1020300000.0,21228500000.0,4401300000.0,14831400000.0,950800000.0,3062700000.0,1814200000.0
MRVL,2025-01-31,,5767300000.0,2382200000.0,-366400000.0,-885000000.0,651600000.0,1950400000.0,798200000.0,1681200000.0,-291600000.0,1389600000.0,20204500000.0,4343100000.0,13427000000.0,948300000.0,3120300000.0,2026800000.0
MRVL,2026-01-31,,8194600000.0,4180700000.0,1338400000.0,2670100000.0,4539800000.0,2075200000.0,767100000.0,1750500000.0,-358600000.0,1391900000.0,22285300000.0,4790300000.0,14308400000.0,2638800000.0,6460600000.0,3220500000.0
MS,2021-12-31,,,,,,,,,,,,,,,,,
MS,2022-12-31,,50210000000.0,,,11029000000.0,,,23958000000.0,-6397000000.0,-3078000000.0,-9475000000.0,1180231000000.0,246216000000.0,100141000000.0,92747000000.0,,
MS,2023-12-31,,50667000000.0,,,9087000000.0,,,25456000000.0,-33536000000.0,-3412000000.0,-36948000000.0,1193693000000.0,276387000000.0,99038000000.0,58661000000.0,,
MS,2024-12-31,,57621000000.0,,,13390000000.0,,,27143000000.0,1362000000.0,-3462000000.0,-2100000000.0,1215071000000.0,310421000000.0,104511000000.0,75743000000.0,,
MS,2025-12-31,,65966000000.0,,,16861000000.0,,,30245000000.0,-17889000000.0,-2898000000.0,-20787000000.0,1420270000000.0,370538000000.0,111632000000.0,81310000000.0,,
MSFT,2022-06-30,,198270000000.0,135620000000.0,83383000000.0,72738000000.0,100239000000.0,24512000000.0,27725000000.0,89035000000.0,-23886000000.0,65149000000.0,364840000000.0,61270000000.0,166542000000.0,13931000000.0,169684000000.0,95082000000.0
MSFT,2023-06-30,,211915000000.0,146052000000.0,88523000000.0,72361000000.0,105140000000.0,27195000000.0,30334000000.0,87582000000.0,-28107000000.0,59475000000.0,411976000000.0,59965000000.0,206223000000.0,34704000000.0,184257000000.0,104149000000.0
MSFT,2024-06-30,,245122000000.0,171008000000.0,109433000000.0,88136000000.0,133009000000.0,29510000000.0,32065000000.0,118548000000.0,-44477000000.0,74071000000.0,512163000000.0,67127000000.0,268477000000.0,18315000000.0,159734000000.0,125286000000.0
MSFT,2025-06-30,,281724000000.0,193893000000.0,128528000000.0,101832000000.0,160165000000.0,32488000000.0,32877000000.0,136162000000.0,-64551000000.0,71611000000.0,619003000000.0,60588000000.0,343479000000.0,30242000000.0,191131000000.0,141218000000.0
MU,2021-08-31,,,,,,,,,,,,,,,,,
MU,2022-08-31,,30758000000.0,13898000000.0,9709000000.0,8687000000.0,16876000000.0,3116000000.0,1066000000.0,15181000000.0,-12067000000.0,3114000000.0,66283000000.0,7516000000.0,49907000000.0,8262000000.0,21781000000.0,7539000000.0
MU,2023-08-31,,15540000000.0,-1416000000.0,-5405000000.0,-5833000000.0,2486000000.0,3114000000.0,920000000.0,1559000000.0,-7676000000.0,-6117000000.0,64254000000.0,13933000000.0,44120000000.0,8577000000.0,21244000000.0,4765000000.0
MU,2024-08-31,,25111000000.0,5613000000.0,1305000000.0,778000000.0,9582000000.0,3430000000.0,1129000000.0,8507000000.0,-8386000000.0,121000000.0,69416000000.0,14007000000.0,45131000000.0,7041000000.0,24372000000.0,9248000000.0
MU,2025-08-31,,37378000000.0,14873000000.0,9809000000.0,8539000000.0,18483000000.0,3798000000.0,1205000000.0,17525000000.0,-15857000000.0,1668000000.0,82798000000.0,15278000000.0,54165000000.0,9642000000.0,28841000000.0,11454000000.0
NCNO,2023-01-31,,408315000.0,238709000.0,-94013000.0,-102720000.0,-60314000.0,121576000.0,211146000.0,-15381000.0,-18338000.0,-33719000.0,1327269000.0,96536000.0,1024078000.0,82036000.0,207193000.0,205158000.0
NCNO,2024-01-31,,476543000.0,285073000.0,-39512000.0,-42346000.0,7463000.0,117311000.0,207274000.0,57285000.0,-3515000.0,53770000.0,1340430000.0,74226000.0,1049176000.0,112085000.0,250775000.0,215036000.0
NCNO,2025-01-31,,540657000.0,324788000.0,-18131000.0,-37878000.0,9548000.0,129422000.0,213497000.0,55199000.0,-1816000.0,53383000.0,1610381000.0,236824000.0,1089312000.0,120928000.0,302249000.0,251512000.0
NCNO,2026-01-31,,594781000.0,360169000.0,3727000.0,5180000.0,66419000.0,127528000.0,228914000.0,90065000.0,-7501000.0,82564000.0,1648106000.0,278695000.0,1055915000.0,88374000.0,293503000.0,294492000.0
NEE,2021-12-31,,,,,,,,,,,,,,,,,
NEE,2022-12-31,,20956000000.0,10139000000.0,3559000000.0,4147000000.0,9207000000.0,,,8262000000.0,-9742000000.0,-1480000000.0,158935000000.0,64966000000.0,39229000000.0,1601000000.0,13490000000.0,26695000000.0
NEE,2023-12-31,,28114000000.0,17976000000.0,9832000000.0,7310000000.0,16763000000.0,,,11301000000.0,-9548000000.0,1753000000.0,177489000000.0,73211000000.0,47468000000.0,2690000000.0,15361000000.0,27963000000.0
NEE,2024-12-31,,24753000000.0,14867000000.0,7127000000.0,6946000000.0,14033000000.0,,,13260000000.0,-8514000000.0,4746000000.0,190144000000.0,82333000000.0,50101000000.0,1487000000.0,11951000000.0,25355000000.0
NEE,2025-12-31,,27412000000.0,17069000000.0,8020000000.0,6835000000.0,16043000000.0,,,12485000000.0,-9274000000.0,3211000000.0,212721000000.0,95619000000.0,54608000000.0,2812000000.0,13584000000.0,22817000000.0
NEM,2021-12-31,,,,,,,,,,,,,,,,,
NEM,2022-12-31,,11915000000.0,3262000000.0,1605000000.0,-429000000.0,2361000000.0,229000000.0,276000000.0,3220000000.0,-2131000000.0,1089000000.0,38482000000.0,6132000000.0,19354000000.0,2877000000.0,6515000000.0,2926000000.0
NEM,2023-12-31,,11812000000.0,3005000000.0,708000000.0,-2494000000.0,320000000.0,200000000.0,299000000.0,2763000000.0,-2666000000.0,97000000.0,55506000000.0,9436000000.0,29027000000.0,3002000000.0,7512000000.0,5998000000.0
NEM,2024-12-31,,18682000000.0,7143000000.0,5910000000.0,3348000000.0,7528000000.0,197000000.0,442000000.0,6363000000.0,-3402000000.0,2961000000.0,56349000000.0,8972000000.0,29928000000.0,3619000000.0,12275000000.0,7543000000.0
NEM,2025-12-31,,22669000000.0,12063000000.0,11023000000.0,7085000000.0,14092000000.0,166000000.0,382000000.0,10334000000.0,-3035000000.0,7299000000.0,57121000000.0,5589000000.0,33867000000.0,7647000000.0,13066000000.0,5712000000.0
NET,2021-12-31,,,,,,,,,,,,,,,,,
NET,2022-12-31,,975241000.0,742631000.0,-201203000.0,-193381000.0,-83414000.0,298303000.0,645531000.0,123595000.0,-163364000.0,-39769000.0,2587908000.0,1577091000.0,623964000.0,204178000.0,1887884000.0,397870000.0
NET,2023-12-31,,1296745000.0,989740000.0,-185485000.0,-183949000.0,-36170000.0,358143000.0,817082000.0,254406000.0,-134942000.0,119464000.0,2759767000.0,1435203000.0,763047000.0,86864000.0,1983077000.0,567084000.0
NET,2024-12-31,,1669626000.0,1290924000.0,-154761000.0,-78800000.0,62047000.0,421374000.0,1024311000.0,380429000.0,-213514000.0,166915000.0,3301162000.0,1463213000.0,1046201000.0,147691000.0,2268997000.0,793654000.0
NET,2025-12-31,,2167937000.0,1615412000.0,-207205000.0,-102267000.0,105802000.0,512489000.0,1310128000.0,603114000.0,-342552000.0,260562000.0,6036256000.0,3518327000.0,1459123000.0,943536000.0,4644837000.0,2350563000.0
NFLX,2021-12-31,,,,,,,,,,,,,,,,,
NFLX,2022-12-31,,31615550000.0,12447265000.0,5632831000.0,4491924000.0,20332955000.0,2711041000.0,4103393000.0,2026257000.0,-407729000.0,1618528000.0,48594768000.0,14353076000.0,20777401000.0,5147176000.0,9266473000.0,7930974000.0
NFLX,2023-12-31,,33723297000.0,14007929000.0,6954003000.0,5407990000.0,21508387000.0,2675758000.0,4378168000.0,7274301000.0,-348552000.0,6925749000.0,48731992000.0,14543261000.0,20588313000.0,7116913000.0,9918133000.0,8860655000.0
NFLX,2024-12-31,,39000966000.0,17962502000.0,10417614000.0,8711631000.0,26314821000.0,2925295000.0,4619593000.0,7361364000.0,-439538000.0,6921826000.0,53630374000.0,15582804000.0,24743567000.0,7804733000.0,13100379000.0,10755400000.0
NFLX,2025-12-31,,45183036000.0,21907707000.0,13326603000.0,10981201000.0,30254617000.0,3391390000.0,5189714000.0,10149273000.0,-688220000.0,9461053000.0,55596993000.0,14462836000.0,26615488000.0,9033681000.0,13020191000.0,10980930000.0
NKE,2021-05-31,,,,,,,,,,,,,,,,,
NKE,2022-05-31,,46710000000.0,21479000000.0,6675000000.0,6046000000.0,7515000000.0,,14804000000.0,5188000000.0,-758000000.0,4430000000.0,40321000000.0,12627000000.0,15281000000.0,8574000000.0,28213000000.0,10730000000.0
